mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,hora,Hora,Meteoros,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,,,8:10,,108,88.3,157.4,1.48,0,1023.67,17.1,0.99,11.8,6.17,3.23
,,,,,,8:20,,138.4,87.1,172.1,1.47,0,1023.63,12.24,0.67,12.14,5.49,3.17
,,,,,,8:30,,137.5,85.1,306.3,1.44,0,1023.74,11.27,0.58,12.73,5.1,3.66
,,,,,,8:40,,131.3,82.4,353,1.41,0,1023.65,10.65,0.71,13.37,6.57,4.09
,,,,,,8:50,,138.2,82.4,383.8,1.4,0,1023.58,10.09,0.69,13.61,6.47,4.02
,,,,,,9:00,,144.5,81.6,410.3,1.33,0,1023.45,8.67,0.65,13.64,6.76,5.14
,,,,,,9:10,,126.3,77.89,431.2,1.27,0,1023.44,13.33,0.69,14.22,5.39,3.4
,,,,,,9:20,,115.9,74.89,453.5,1.24,0,1023.48,15.21,0.88,14.9,5.49,3.33
,,,,,,9:30,,114.7,73.22,505.2,1.18,0,1023.43,12,0.64,15.38,5.1,3.48
,,,,,,9:40,,116.9,71.91,503.2,1.09,0,1023.34,17.38,0.78,15.8,5.59,3.4
,,,,,,9:50,,132.6,69.54,533.8,1.01,0,1023.25,10.79,0.52,16.25,4.31,3.05
,,,,,,10:00,,137.4,69.31,516.8,0.96,0,1023.26,12.02,0.7,16.63,5.39,3.56
,,,,,,10:10,,106,65.86,533.1,0.86,0,1023.2,14.06,0.76,17.18,5.49,3.21
,,,,,,10:20,,106.9,61.3,588.2,0.78,0,1023.1,16.43,0.89,17.84,5,3.16
,,,,,,10:30,,118.4,60.32,414.4,0.69,0,1022.99,15.43,1.01,18.06,6.96,3.95
,,,,,,10:40,,104.7,59.59,363.8,0.58,0,1022.98,19.55,0.86,18.17,5.19,3.44
,,,,,,10:50,,88.4,59.01,508.9,0.48,0,1022.89,22.04,1.02,18.48,4.9,2.58
,,,,,,11:00,,112,57.63,591.5,0.42,0,1022.74,18.78,0.69,18.97,3.92,2.22
,,,,,,11:10,,153.8,53.92,585.2,0.3,0,1022.53,12.3,0.88,19.57,5.19,2.7
,,,,,,11:20,,158,52.75,720.4,0.18,0,1022.36,11.53,0.65,20.02,5.1,3.33
,,,,,,11:30,,142.8,52.22,593.6,0.1,0,1022.14,16.5,0.71,20.18,4.41,2.59
,,,,,,11:40,,126.9,52.71,666.4,0,0,1021.86,13.93,0.64,20.17,5.59,3.34
,,,,,,11:50,,140.7,50.59,718.4,-0.08,0,1021.78,29.54,0.73,20.52,4.7,2.46
,,,,,,12:00,,193.6,46.08,728.7,-0.14,0,1021.74,21.58,1.01,21.36,5.49,3.11
,,,,,,12:10,,128.5,48.2,736.7,-0.25,0,1021.43,14.12,0.83,21.43,5.39,2.86
,,,,,,12:20,,120.2,47.65,779.1,-0.35,0,1021.33,18.24,0.7,21.46,4.12,2.44
,,,,,,12:30,,111.5,46.19,735.4,-0.4,0,1021.27,29.67,0.79,21.92,2.84,1.15
,,,,,,12:40,,134.6,44.04,672.4,-0.43,0,1021.09,17.25,0.39,22.41,1.76,0.87
,,,,,,12:50,,171.4,44.24,743.4,-0.52,0,1021.03,42.19,1.3,22.91,5.88,1.48
,,,,,,13:00,,169.6,42.7,787.3,-0.57,0,1020.91,25.36,1.36,23.03,7.55,3.95
,,,,,,13:10,,168.7,41.69,761.7,-0.62,0,1020.79,26.38,0.76,23.11,5.78,3.46
,,,,,,13:20,,167.2,41.15,422.9,-0.64,0,1020.64,13.25,1.39,23.13,8.72,4.49
,,,,,,13:30,,160.2,41.08,366.4,-0.67,0,1020.43,17.94,0.99,23.11,7.06,3.95
,,,,,,13:40,,172,41.11,389.1,-0.66,0,1020.18,20.26,0.95,23.12,6.96,4.04
,,,,,,13:50,,164.1,41.48,390.5,-0.66,0,1019.98,20.8,0.66,23.27,4.8,2.3
,,,,,,14:00,,161,41.53,423.7,-0.7,0,1019.86,16.69,0.5,23.41,3.82,2.31
,,,,,,14:10,,159.9,40.77,396.7,-0.7,0,1019.69,10.7,0.58,23.29,4.21,2.7
,,,,,,14:20,,182,39.94,332.9,-0.62,0,1019.67,18.1,0.84,23.64,5.98,2.9
,,,,,,14:30,,176,38.55,255.2,-0.59,0,1019.59,17.1,1.05,23.79,6.76,3.42
,,,,,,14:40,,167.3,38.99,307.8,-0.61,0,1019.33,11.06,0.82,23.61,6.76,4.87
,,,,,,14:50,,174.1,37.4,311.4,-0.58,0,1019.38,11.22,1.01,23.82,6.76,4.25
,,,,,,15:00,,170.4,38.2,345.5,-0.49,0,1019.37,17.67,0.79,23.88,4.9,2.97
,,,,,,15:10,,175.4,38.13,262.9,-0.42,0,1019.41,16.16,0.79,23.91,5,2.96
,,,,,,15:20,,179.6,38.08,181.2,-0.39,0,1019.36,17.4,0.75,23.9,4.02,1.87
,,,,,,15:30,,180,38.63,163,-0.33,0,1019.35,36.71,0.83,23.78,3.72,1.56
,,,,,,15:40,,181.2,38.35,201.5,-0.24,0,1019.3,37.92,1.13,23.89,5.68,1.88
,,,,,,15:50,,199.8,35.77,172.1,-0.17,0,1019.38,22.6,0.83,23.81,5.29,3.37
,,,,,,16:00,,193.9,34.71,138.3,-0.09,0,1019.37,13.46,0.83,23.85,6.37,3.72
,,,,,,16:10,,190.3,34.8,123.2,0.01,0,1019.46,13.69,0.89,23.78,6.17,3.45
,,,,,,16:20,,192.7,35.02,112.5,0.08,0,1019.47,14.18,0.93,23.64,6.37,3.22
,,,,,,16:30,,173.3,35.77,80.5,0.16,0,1019.41,16.29,0.72,23.45,4.41,2.48
,,,,,,16:40,,171.3,36.74,69.92,0.28,0,1019.42,10.08,0.6,23.3,4.61,3.21
,,,,,,16:50,,164.8,38.17,53.34,0.33,0,1019.45,9.94,0.86,23.02,5.39,3.22
,,,,,,17:00,,157,40.9,45.25,0.41,0,1019.37,8.04,0.46,22.63,3.63,2.71
,,,,,,17:10,,161.6,43.43,47.44,0.53,0,1019.42,7.15,0.3,22.01,4.02,3.07
,,,,,,17:20,,160.6,42.43,38.92,0.62,0,1019.41,10.67,0.46,22.24,4.12,2.99
,,,,,,17:30,,166.6,40.74,33.26,0.64,0,1019.47,8.43,0.46,22.36,4.31,2.93
,,,,,,17:40,,168.2,42.86,25.66,0.76,0,1019.37,19.36,0.64,22.29,2.94,1.68
,,,,,,17:50,,140.7,42.77,16.91,0.89,0,1019.21,11.15,1.22,22.11,4.61,2.12
,,,,,,18:00,,153.5,45.42,13.25,0.92,0,1019.19,8.31,0.52,21.81,4.7,3.38
,,,,,,18:10,,155,45.4,7.04,0.96,0,1019.2,8.93,0.64,21.85,4.8,3.01
,,,,,,18:20,,153.1,45.84,3.13,1.09,0,1019.05,8.4,0.41,21.55,4.9,3.34
,,,,,,18:30,,172.8,43.99,1.37,1.15,0,1019.15,10.19,0.79,21.72,4.51,2.71
,,,,,,18:40,,157.6,46.16,0.77,1.18,0,1019.29,10.67,0.68,21.53,4.7,2.55
,,,,,,18:50,,161.5,45.84,0.53,1.21,0,1019.35,15.97,0.69,21.37,4.02,2.14
,,,,,,19:00,,188.3,43.85,0.62,1.31,0,1019.51,27.41,1.42,21.66,6.27,2.87
,,,,,,19:10,,169.6,43.56,0.89,1.32,0,1019.4,12.52,1.11,21.83,9.21,4.8
,,,,,,19:20,,167.5,43.71,0.75,1.3,0,1019.3,18.69,1.15,21.82,9.21,4.99
,,,,,,19:30,,170.6,45.87,0.77,1.35,0,1019.37,15.27,0.88,21.39,8.43,5.07
,,,,,,19:40,,170.1,44.84,0.64,1.41,0,1019.33,11.69,0.76,21.48,8.43,5.2
,,,,,,19:50,,162.9,46.95,0.55,1.37,0,1019.29,9.5,0.98,21.11,9.41,6.11
,,,,,,20:00,,180.8,44.19,0.58,1.38,0,1019.44,15.05,1.08,21.39,8.23,5.08
,,,,,,20:10,,183.3,43.69,0.57,1.43,0,1019.63,12.75,0.99,21.57,7.84,4.41
,,,,,,20:20,,174,44.15,0.54,1.42,0,1019.63,14.36,1.15,21.49,9.11,5.38
,,,,,,20:30,,172.4,43.59,0.64,1.38,0,1019.62,11.15,1.17,21.43,10,6.86
,,,,,,20:40,,171,43.61,0.64,1.4,0,1019.76,10.88,1.17,21.4,10.49,6.26
,,,,,,20:50,,171.1,43.73,0.7,1.38,0,1019.85,10.24,0.96,21.32,9.41,5.99
,,,,,,21:00,,165.9,45.45,0.85,1.34,0,1019.87,11.24,0.91,21.06,8.92,6.22
,,,,,,21:10,,171.1,44.09,0.92,1.32,0,1019.85,9.84,1.12,21.15,8.72,5.83
,,,,,,21:20,,173.3,43.97,0.83,1.29,0,1019.75,12.33,1.21,21.2,9.51,5.6
,,,,,,21:30,,172.3,44.36,0.65,1.23,0,1019.63,11.05,1.53,21.13,10.78,5.55
,,,,,,21:40,,178.4,44.49,0.53,1.2,0,1019.48,11.92,0.97,21.11,7.74,5.33
,,,,,,21:50,,178.4,44.44,0.54,1.17,0,1019.45,12.25,1.35,21.12,10.39,6.08
,,,,,,22:00,,175.7,45.11,0.54,1.1,0,1019.37,15.82,1.29,21,8.13,5.13
,,,,,,22:10,,176.7,45.67,0.55,1.03,0,1019.48,12.04,0.89,20.84,7.06,4.44
,,,,,,22:20,,173.6,46.65,0.54,0.99,0,1019.57,12,1,20.61,8.13,4.55
,,,,,,22:30,,175,46.7,0.55,0.92,0,1019.57,12.1,1.09,20.61,7.25,4.45
,,,,,,22:40,,168.3,47.73,0.54,0.83,0,1019.46,9.86,0.87,20.48,7.06,4.52
,,,,,,22:50,,164.1,48.85,0.55,0.77,0,1019.35,12.02,1.06,20.19,8.13,4.51
,,,,,,23:00,,168.6,48.78,0.55,0.67,0,1019.32,14.15,1.21,20.17,9.21,5.35
,,,,,,23:10,,172.6,48.29,0.54,0.59,0,1019.37,14.38,1.33,20.39,9.31,5.18
,,,,,,23:20,,167.4,48.88,0.53,0.52,0,1019.41,12.43,0.85,20.25,6.37,3.8
,,,,,,23:30,,180.1,48.93,0.53,0.43,0,1019.37,14.63,1.04,20.2,6.76,3.87
,,,,,,23:40,,164.9,50.44,0.53,0.31,0,1019.29,10.77,0.76,20.04,6.76,4
,,,,,,23:50,,166.7,50.5,0.54,0.24,0,1019.26,9.44,0.83,19.89,8.04,5.17
,,,,2024-03-17,,0:00,,165,50.46,0.54,0.18,0,1019.1,9.82,0.9,19.87,7.64,5.36
,,,,,,0:10,,161.2,51.19,0.53,0.08,0,1019.02,11.17,1.03,19.8,8.82,5.33
,,,,,,0:20,,160.4,51.03,0.52,-0.01,0,1018.92,11.93,0.96,19.77,7.84,5.3
,,,,,,0:30,,161.4,51.9,0.54,-0.07,0,1018.87,11,0.89,19.59,9.41,5.63
,,,,,,0:40,,165,51.2,0.54,-0.17,0,1018.87,12.75,1.16,19.66,8.92,5.68
,,,,,,0:50,,176.7,49.51,0.54,-0.25,0,1019.01,13.42,1.3,20.07,8.53,5.27
,,,,,,1:00,,174.4,49.8,0.54,-0.29,0,1018.87,11.32,0.93,20.19,7.94,4.1
,,,,,,1:10,,174.2,50.03,0.53,-0.36,0,1018.82,12.98,1.04,20.08,7.74,4.84
,,,,,,1:20,,178.8,50.37,0.53,-0.44,0,1018.95,17.17,1.03,20.05,7.25,3.9
,,,,,,1:30,,177.9,49.97,0.54,-0.52,0,1018.9,13.23,1.23,20.05,9.11,4.94
,,,,,,1:40,,168,50.9,0.54,-0.51,0,1018.69,14.86,1.29,19.96,8.13,4.6
,,,,,,1:50,,167.1,51.82,0.53,-0.57,0,1018.41,13.87,1.03,19.69,8.13,4.62
,,,,,,2:00,,170.5,51.89,0.53,-0.6,0,1018.55,15.29,1.36,19.66,7.74,4.01
,,,,,,2:10,,177.7,50.76,0.53,-0.61,0,1018.74,14.69,1.39,19.89,9.31,4.89
,,,,,,2:20,,172.5,51.31,0.53,-0.6,0,1018.5,16.85,1.3,19.9,9.31,5
,,,,,,2:30,,176.5,51.55,0.53,-0.61,0,1018.36,13.97,1.29,19.73,8.43,4.43
,,,,,,2:40,,174.8,51.23,0.54,-0.63,0,1018.34,14.02,1.35,19.81,8.53,5.3
,,,,,,2:50,,168.7,51.62,0.53,-0.61,0,1018.31,13.72,1.06,19.79,9.51,5.1
,,,,,,3:00,,173,51.8,0.53,-0.59,0,1018.32,13.18,1.05,19.71,8.33,4.86
,,,,,,3:10,,176.8,51.91,0.54,-0.54,0,1018.25,14.54,1.04,19.63,6.96,4.43
,,,,,,3:20,,174.6,51.87,0.62,-0.55,0,1018.3,15.11,1.4,19.67,9.41,5.04
,,,,,,3:30,,171.6,52,0.75,-0.55,0,1018.32,14.9,0.91,19.69,8.82,5.43
,,,,,,3:40,,172.4,51.78,0.55,-0.48,0,1018.41,12.38,0.84,19.65,6.57,4.45
,,,,,,3:50,,170,51.52,0.75,-0.4,0,1018.42,11.39,0.96,19.73,9.02,5.95
,,,,,,4:00,,166.6,52.27,1.08,-0.38,0,1018.37,11.13,1.06,19.63,9.11,5.68
,,,,,,4:10,,168,51.86,0.88,-0.35,0,1018.42,11.78,1.42,19.69,9.9,5.26
,,,,,,4:20,,168.4,52.04,0.54,-0.27,0,1018.4,15.73,1.21,19.62,8.33,4.59
,,,,,,4:30,,169.6,51.97,0.53,-0.19,0,1018.45,14.12,1.31,19.64,8.53,4.58
,,,,,,4:40,,169.8,51.93,0.72,-0.13,0,1018.43,14.02,0.88,19.64,7.06,4.16
,,,,,,4:50,,168.4,52.09,0.65,-0.07,0,1018.48,13.16,1.02,19.65,8.13,5.01
,,,,,,5:00,,176.8,51.41,0.63,-0.01,0,1018.68,16.51,1.44,19.76,9.21,4.77
,,,,,,5:10,,171.2,51.57,0.78,0.05,0,1018.66,13.21,1.3,19.81,9.41,5.56
,,,,,,5:20,,171.3,51.83,0.68,0.14,0,1018.65,15.4,0.98,19.78,7.25,4.38
,,,,,,5:30,,179.2,52.1,0.58,0.22,0,1018.59,18.19,1.59,19.73,9.41,3.98
,,,,,,5:40,,183.9,52.45,0.51,0.27,0,1018.64,16.37,1.56,19.67,7.35,3.18
,,,,,,5:50,,262.8,55.86,0.89,0.37,0,1019.05,62.71,2.29,19.42,11.56,4.3
,,,,,,6:00,,334.2,79.76,1.44,0.46,0,1019.4,8.5,1.41,16.36,10.98,7.54
,,,,,,6:10,,336.8,87.8,1.13,0.51,0,1019.56,10.78,0.89,15.21,7.45,5.04
,,,,,,6:20,,331.8,90.7,2.37,0.58,0,1019.72,10.93,0.77,14.87,7.15,4.23
,,,,,,6:30,,335.7,92,5.35,0.67,0,1019.81,10.29,0.58,14.72,6.08,4.21
,,,,,,6:40,,340.8,91.3,11.31,0.7,0,1020.09,14.91,0.72,14.69,5.59,3.58
,,,,,,6:50,,332.2,91.5,19.48,0.73,0,1020.27,14.4,0.81,14.72,5.88,3.47
,,,,,,7:00,,342.7,91.6,31.95,0.8,0,1020.38,16.69,0.67,14.71,4.9,3.08
,,,,,,7:10,,341.4,90.8,38.93,0.85,0,1020.49,12.24,0.68,14.73,4.51,2.99
,,,,,,7:20,,346.4,89.6,79.9,0.86,0,1020.47,13.84,0.77,14.83,4.7,2.57
,,,,,,7:30,,348.6,88.6,92.3,0.94,0,1020.57,10.43,0.46,14.96,3.82,2.44
,,,,,,7:40,,348.4,87.3,186.2,1.01,0,1020.72,19.63,0.63,15.22,3.14,1.64
,,,,,,7:50,,324.4,85.5,130.1,1.01,0,1020.9,12.97,0.47,15.62,2.55,1.37
,,,,,,8:00,,325.9,84.9,213.8,1.05,0,1020.76,13.79,0.52,15.71,2.45,1.48
,,,,,,8:10,,343.4,84.3,222.4,1.1,0,1020.67,17.01,0.44,15.81,2.35,1.33
,,,,,,8:20,,329.6,81.5,265.9,1.12,0,1020.9,21.99,0.4,16.27,1.37,0.61
,,,,,,8:30,,321.4,80.1,277.1,1.09,0,1021.07,11.32,0.21,16.44,1.57,1.11
,,,,,,8:40,,353.8,78.6,321.8,1.13,0,1020.92,21.79,0.45,16.65,1.47,0.56
,,,,,,8:50,,312.4,74.64,309.5,1.16,0,1020.91,22.16,0.42,17.24,1.57,0.56
,,,,,,9:00,,301.4,72.03,332.5,1.12,0,1020.88,20.11,0.59,17.53,2.06,0.87
,,,,,,9:10,,298.8,69.81,365.1,1.08,0,1020.69,16.64,0.41,17.76,2.25,1.15
,,,,,,9:20,,322.1,70.05,379.8,1.14,0,1020.53,17.25,0.38,17.82,1.67,0.71
,,,,,,9:30,,314.4,69.11,470.7,1.12,0,1020.55,16.55,0.46,18.2,1.37,0.53
,,,,,,9:40,,222.1,67.9,515,1.07,0,1020.52,40.46,0.37,18.63,1.67,0.63
,,,,,,9:50,,248.6,67.7,560.7,1.11,0,1020.72,53.62,0.57,18.73,2.65,0.9
,,,,,,10:00,,312.6,67.07,320.8,1.1,0,1020.59,32.05,0.73,18.96,2.55,1.16
,,,,,,10:10,,305.9,67.4,246.1,1,0,1020.55,25.12,0.53,18.78,2.35,0.87
,,,,,,10:20,,310,68.4,272.2,1,0,1020.45,18.41,0.43,18.69,2.06,1.01
,,,,,,10:30,,318.1,69.05,297.7,1.03,0,1020.43,23.45,0.44,18.62,2.35,1.28
,,,,,,10:40,,342.9,69.5,312,0.88,0,1020.35,30.7,0.6,18.61,2.45,1.21
,,,,,,10:50,,299.7,69.67,471.2,0.8,0,1020.28,13.75,0.6,18.79,2.74,1.42
,,,,,,11:00,,305.1,67.9,559.7,0.86,0,1020.29,15.5,0.62,19.29,3.14,1.84
,,,,,,11:10,,319,69.25,486.1,0.8,0,1020.27,10.15,0.52,19.08,3.43,2.48
,,,,,,11:20,,319.4,69.68,352.2,0.67,0,1020.09,13.21,0.6,18.64,3.04,1.91
,,,,,,11:30,,312.8,68.72,278.3,0.62,0,1019.96,13.2,0.49,18.7,2.94,1.62
,,,,,,11:40,,314.1,69.01,287.5,0.62,0,1019.82,15.2,0.35,18.71,2.06,1.37
,,,,,,11:50,,304.1,68.85,382.1,0.52,0,1019.67,12.25,0.36,18.77,2.25,1.19
,,,,,,12:00,,277.7,64.59,524.7,0.44,0,1019.56,19.86,0.48,19.59,2.06,1.11
,,,,,,12:10,,281.2,63.7,451.3,0.41,0,1019.42,28.79,0.62,20.04,2.45,0.61
,,,,,,12:20,,310,65.8,394.1,0.32,0,1019.35,11.7,0.55,19.9,2.45,1.38
,,,,,,12:30,,317.2,66.78,376.5,0.23,0,1019.35,10.06,0.54,19.59,3.82,2.06
,,,,,,12:40,,317.8,68.7,387.4,0.2,0,1019.23,11.38,0.61,19.37,5,3.34
,,,,,,12:50,,320.8,70.23,380.2,0.13,0,1019.05,9.79,0.62,19.04,4.61,3.29
,,,,,,13:00,,317.8,69.65,480.5,0.03,0,1018.92,12.68,0.57,19.08,4.02,2.71
,,,,,,13:10,,316.3,68.22,593.3,0,0,1018.7,13.39,0.5,19.44,3.72,2.36
,,,,,,13:20,,315.8,67.71,392.1,-0.04,0,1018.53,12.14,0.75,19.56,4.21,2.6
,,,,,,13:30,,314.1,66.94,383.3,-0.13,0,1018.48,9.97,0.5,19.67,3.33,2.26
,,,,,,13:40,,304.3,66.13,453.1,-0.15,0,1018.22,20.71,0.61,19.92,2.74,1.48
,,,,,,13:50,,299,64.1,616.9,-0.19,0,1018.14,11.13,0.46,20.68,2.55,1.55
,,,,,,14:00,,304.1,64.23,519.1,-0.25,0,1018.05,9.31,0.56,20.93,3.72,2.5
,,,,,,14:10,,299.5,63.41,460.3,-0.28,0,1017.99,10.97,0.66,21.22,3.92,2.27
,,,,,,14:20,,309.3,63.42,359.1,-0.27,0,1017.87,10.28,0.63,21.29,4.51,3.06
,,,,,,14:30,,308.5,64.21,285.8,-0.29,0,1017.8,13,0.65,21.03,4.31,2.65
,,,,,,14:40,,315.1,65.21,276.1,-0.35,0,1017.75,9.44,0.52,20.53,4.9,3.31
,,,,,,14:50,,316.9,67.27,254.8,-0.32,0,1017.68,11.67,0.67,19.97,5,3.36
,,,,,,15:00,,320,68.33,317.4,-0.29,0,1017.7,10.38,0.6,19.6,4.61,3.36
,,,,,,15:10,,321.2,68.53,371.6,-0.33,0,1017.67,11.29,0.68,19.48,5.39,3.48
,,,,,,15:20,,316.9,67.59,390.3,-0.36,0,1017.71,11.09,0.67,19.64,4.9,3.07
,,,,,,15:30,,317,67.53,190,-0.29,0,1017.66,9.6,0.56,19.67,3.63,2.33
,,,,,,15:40,,319,67.43,214.4,-0.25,0,1017.59,10.34,0.63,19.67,4.21,2.79
,,,,,,15:50,,325,67.55,194,-0.27,0,1017.54,6.46,0.29,19.63,3.43,2.76
,,,,,,16:00,,321.1,68.03,246,-0.26,0,1017.41,10.47,0.5,19.63,3.72,2.46
,,,,,,16:10,,320.3,67.98,253.2,-0.18,0,1017.49,12.86,0.62,19.57,4.61,3
,,,,,,16:20,,320.8,68.51,219.9,-0.12,0,1017.59,11.69,0.68,19.25,4.8,3.37
,,,,,,16:30,,323,69.82,221,-0.11,0,1017.54,9.98,0.51,18.94,5,3.74
,,,,,,16:40,,318.4,70.46,248.8,-0.06,0,1017.59,11.2,0.59,18.85,4.21,3.12
,,,,,,16:50,,329.8,72.64,170.5,0,0,1017.56,7.32,0.41,18.6,4.31,3.13
,,,,,,17:00,,328.3,71.66,127.3,0.06,0,1017.54,8.62,0.34,18.58,3.43,2.53
,,,,,,17:10,,322.4,70.93,108.8,0.11,0,1017.5,8.97,0.52,18.52,3.72,2.42
,,,,,,17:20,,334.1,70.48,98.7,0.17,0,1017.42,8.78,0.31,18.53,2.65,1.77
,,,,,,17:30,,333.4,70.95,70.88,0.22,0,1017.46,5.77,0.27,18.59,2.06,1.44
,,,,,,17:40,,348.7,70.39,52.18,0.27,0,1017.39,10.97,0.26,18.68,2.25,1.46
,,,,,,17:50,,322.3,70.27,36.57,0.35,0,1017.44,12.47,0.4,18.68,2.06,1.26
,,,,,,18:00,,316.2,70.49,21.94,0.4,0,1017.4,7.81,0.21,18.55,1.67,1.11
,,,,,,18:10,,306.6,70.19,11.25,0.45,0,1017.4,0.09,0.5,18.56,1.47,0.56
,,,,,,18:20,,306.6,70.47,4.65,0.53,0,1017.43,0.01,0.03,18.53,0.29,0
,,,,,,18:30,,306.6,71.83,1.37,0.59,0,1017.41,0.03,0.1,18.36,0.39,0.05
,,,,,,18:40,,0,74.13,0.61,0.63,0,1017.36,0,0,18.1,0,0
,,,,,,18:50,,306.6,75.43,0.54,0.72,0,1017.29,0.05,0.41,18.01,1.37,0.25
,,,,,,19:00,,0,75.82,0.54,0.77,0,1017.25,0,0,17.99,0,0
,,,,,,19:10,,305.4,77.65,0.54,0.79,0,1017.31,12.32,1.17,17.73,4.21,1.48
,,,,,,19:20,,306.1,76.4,0.54,0.84,0,1017.37,11.17,0.5,17.49,3.63,2.45
,,,,,,19:30,,317.3,75.3,0.54,0.93,0,1017.39,11.17,0.55,17.31,3.04,2.01
,,,,,,19:40,,311.5,76.72,0.66,0.95,0,1017.57,9.64,0.81,17.11,4.51,2.95
,,,,,,19:50,,310.3,78.22,0.54,0.96,0,1017.7,14.54,0.63,16.91,3.92,2.14
,,,,,,20:00,,316.8,81.6,0.58,1.04,0,1017.71,12.34,0.65,16.65,4.02,2.37
,,,,,,20:10,,337.9,83.4,0.59,1.07,0,1017.77,7.53,0.39,16.49,3.04,2.02
,,,,,,20:20,,336.4,85,0.55,1.07,0,1017.93,6.06,0.36,16.38,2.84,2.05
,,,,,,20:30,,331.3,84.5,0.65,1.1,0,1018.03,10.51,0.4,16.41,2.74,1.76
,,,,,,20:40,,316.3,82.5,0.55,1.15,0,1018.02,11.76,0.53,16.51,3.33,1.8
,,,,,,20:50,,332.1,81.6,0.54,1.13,0,1018.1,12.53,0.27,16.61,1.57,0.96
,,,,,,21:00,,302,81.6,0.54,1.15,0,1018.22,12.84,0.47,16.6,2.16,1.12
,,,,,,21:10,,297.1,82.9,0.54,1.2,0,1018.38,15.71,1.24,16.46,6.17,2.84
,,,,,,21:20,,306.6,84.9,0.54,1.16,0,1018.4,16.45,1.05,16.19,5.98,3.17
,,,,,,21:30,,307.2,87.1,0.77,1.14,0,1018.62,15.52,1.16,15.84,6.86,3.92
,,,,,,21:40,,306.3,88.2,0.74,1.17,0,1018.81,18.95,1.34,15.6,7.25,3.95
,,,,,,21:50,,305.8,89.7,0.59,1.17,0,1018.85,14.85,1.36,15.37,7.64,4.33
,,,,,,22:00,,301.9,89.1,0.54,1.13,0,1019.07,15.47,1.63,15.31,9.02,4.78
,,,,,,22:10,,306.9,88.1,0.54,1.14,0,1019.22,15.65,1.08,15.45,7.06,4.07
,,,,,,22:20,,307.5,88.4,0.53,1.14,0,1019.44,17.81,1.15,15.47,6.76,3.36
,,,,,,22:30,,304,90.6,0.54,1.1,0,1019.66,17.65,1.1,15.33,6.27,2.68
,,,,,,22:40,,301.4,90.5,0.54,1.08,0,1019.99,19.44,1.33,15.26,7.25,3.68
,,,,,,22:50,,300.8,90.9,1.14,1.04,0,1020.27,18.7,1.4,15.29,8.72,3.59
,,,,,,23:00,,302.5,91,1.57,1.01,0,1020.45,20.95,1.34,15.38,7.25,3.18
,,,,,,23:10,,306.4,91.6,1.53,0.96,0,1020.55,20.95,0.89,15.41,4.61,2.18
,,,,,,23:20,,309.5,93.1,1.53,0.91,0,1020.71,20.91,0.82,15.34,4.21,2.35
,,,,,,23:30,,299.1,91.8,1.53,0.85,0,1020.74,19.34,0.87,15.33,3.82,1.83
,,,,,,23:40,,291.4,92,1.24,0.79,0,1020.7,17.18,0.75,15.32,4.02,1.73
,,,,,,23:50,,292.1,92.5,0.82,0.76,0,1020.67,20.75,0.62,15.26,2.55,0.89
,,,,2024-03-18,,0:00,,190.3,92.1,0.55,0.69,0,1020.64,0.06,0.3,15.22,0.98,0.25
,,,,,,0:10,,173.1,92.6,0.54,0.63,0,1020.52,19.55,0.5,15.18,1.67,0.3
,,,,,,0:20,,129.7,93.2,0.55,0.6,0,1020.44,8.12,0.31,15.17,2.16,1.48
,,,,,,0:30,,139.1,93.8,0.54,0.54,0,1020.41,5.18,0.19,15.13,2.74,2.25
,,,,,,0:40,,127.2,93.6,0.53,0.45,0,1020.33,8.38,0.54,15.12,2.94,1.84
,,,,,,0:50,,117,92.7,0.53,0.41,0,1020.37,7.63,0.44,15.18,2.94,1.74
,,,,,,1:00,,112.9,93,0.53,0.38,0,1020.39,6.12,0.38,15.16,1.67,0.62
,,,,,,1:10,,155.1,92.4,0.55,0.25,0,1020.35,14.87,0.71,15.03,2.74,1.33
,,,,,,1:20,,140.5,94.5,0.59,0.18,0,1020.24,5.22,0.27,15.02,3.33,2.58
,,,,,,1:30,,144,93.4,0.56,0.18,0,1020.22,7.74,0.36,15.16,3.72,2.53
,,,,,,1:40,,143.2,93.4,0.64,0.09,0,1020.18,5.34,0.27,15.01,3.33,2.62
,,,,,,1:50,,144.1,93.8,1.21,-0.03,0,1020.16,3.08,0.52,14.99,2.45,1.6
,,,,,,2:00,,189,93.1,1.19,-0.05,0,1020.15,13.95,0.48,14.74,3.04,1.89
,,,,,,2:10,,157,93.9,0.8,-0.07,0,1020.11,18.43,0.52,14.53,2.45,1.01
,,,,,,2:20,,190.4,94.3,0.52,-0.14,0,1020,33.85,0.45,14.47,2.06,0.71
,,,,,,2:30,,241.3,95.5,0.5,-0.19,0,1020,0.15,0.34,14.26,1.27,0.79
,,,,,,2:40,,241.3,96.3,0.52,-0.21,0,1019.93,0.02,0.27,14.19,0.98,0.28
