"mes";"xmlns:xsi";"xsi:noNamespaceSchemaLocation";"dia";"Dia";"hora";"Hora";"Meteoros";"Dir.Med._a_2200cm";"Humedad._a_110cm";"Irradia.._a_260cm";"Nivel2._a_450cm";"Precip.._a_150cm";"Presion._a_150cm";"Sig.Dir._a_2200cm";"Sig.Vel._a_2200cm";"Tem.Aire._a_110cm";"Vel.Max._a_2200cm";"Vel.Med._a_2200cm"
;;;;;;"04:00";;"139.0";"94.2";"0.38";"1.49";"0.0";"1036.15";"7.16";"0.46";"11.06";"6.27";"4.51"
;;;;;;"04:10";;"133.5";"92.5";"0.4";"1.46";"0.0";"1036.26";"10.45";"0.65";"11.13";"5.19";"3.01"
;;;;;;"04:20";;"156.3";"93.3";"0.4";"1.39";"0.0";"1036.3";"9.52";"0.43";"10.96";"4.7";"3.56"
;;;;;;"04:30";;"156.3";"94.0";"0.4";"1.27";"0.0";"1036.3";"11.16";"0.44";"10.77";"5.39";"4.11"
;;;;;;"04:40";;"153.3";"93.6";"0.42";"1.17";"0.0";"1036.3";"7.3";"0.47";"10.81";"5.98";"4.22"
;;;;;;"04:50";;"153.0";"94.2";"0.41";"1.09";"0.0";"1036.36";"7.88";"0.46";"10.65";"5.68";"4.22"
;;;;;;"05:00";;"155.3";"94.5";"0.42";"1.0";"0.0";"1036.39";"8.6";"0.52";"10.59";"5.78";"4.3"
;;;;;;"05:10";;"158.3";"94.3";"0.42";"0.87";"0.0";"1036.41";"4.42";"0.35";"10.6";"5.68";"4.65"
;;;;;;"05:20";;"154.6";"95.7";"0.42";"0.76";"0.0";"1036.4";"6.13";"0.4";"10.37";"5.49";"4.27"
;;;;;;"05:30";;"135.1";"96.5";"0.42";"0.64";"0.0";"1036.46";"11.77";"0.72";"10.33";"5.88";"4.21"
;;;;;;"05:40";;"143.7";"95.1";"0.42";"0.54";"0.0";"1036.58";"14.87";"0.56";"10.41";"5.0";"3.21"
;;;;;;"05:50";;"149.6";"96.1";"0.41";"0.42";"0.0";"1036.63";"6.99";"0.5";"10.2";"5.59";"4.2"
;;;;;;"06:00";;"144.2";"96.4";"0.42";"0.3";"0.0";"1036.68";"11.74";"0.67";"10.18";"5.0";"3.43"
;;;;;;"06:10";;"146.7";"96.5";"0.42";"0.13";"0.0";"1036.66";"8.17";"0.5";"10.15";"5.29";"4.14"
;;;;;;"06:20";;"149.2";"97.3";"0.42";"0.03";"0.0";"1036.7";"6.16";"0.35";"9.93";"5.29";"4.4"
;;;;;;"06:30";;"155.4";"97.4";"0.42";"-0.06";"0.0";"1036.84";"8.03";"0.56";"9.82";"5.68";"4.13"
;;;;;;"06:40";;"153.5";"97.0";"0.42";"-0.19";"0.0";"1036.81";"7.2";"0.61";"9.83";"6.17";"4.51"
;;;;;;"06:50";;"144.2";"98.7";"0.44";"-0.37";"0.0";"1036.86";"5.73";"0.52";"9.72";"5.78";"4.59"
;;;;;;"07:00";;"149.0";"98.1";"0.42";"-0.46";"0.0";"1036.87";"5.92";"0.36";"9.71";"5.29";"4.24"
;;;;;;"07:10";;"147.7";"97.2";"0.5";"-0.52";"0.0";"1036.95";"6.33";"0.42";"9.76";"5.59";"4.46"
;;;;;;"07:20";;"154.0";"97.2";"0.76";"-0.64";"0.0";"1037.07";"6.89";"0.42";"9.66";"5.29";"4.14"
;;;;;;"07:30";;"149.1";"97.1";"2.02";"-0.78";"0.0";"1037.15";"7.87";"0.39";"9.64";"5.59";"4.39"
;;;;;;"07:40";;"153.1";"97.0";"4.93";"-0.86";"0.0";"1037.14";"10.13";"0.52";"9.61";"5.88";"4.45"
;;;;;;"07:50";;"159.9";"97.8";"8.87";"-0.9";"0.0";"1037.13";"6.89";"0.49";"9.47";"5.39";"4.2"
;;;;;;"08:00";;"160.2";"98.6";"13.34";"-0.97";"0.0";"1037.19";"11.54";"0.42";"9.38";"4.51";"3.4"
;;;;;;"08:10";;"141.1";"98.4";"18.31";"-1.06";"0.0";"1037.23";"16.46";"0.6";"9.57";"5.59";"3.67"
;;;;;;"08:20";;"144.3";"96.6";"23.63";"-1.12";"0.0";"1037.25";"14.52";"0.54";"9.89";"4.61";"3.31"
;;;;;;"08:30";;"143.2";"95.2";"60.37";"-1.14";"0.0";"1037.17";"11.86";"0.56";"10.09";"5.29";"3.89"
;;;;;;"08:40";;"141.6";"94.5";"106.7";"-1.13";"0.0";"1037.15";"12.43";"0.58";"10.32";"5.49";"3.67"
;;;;;;"08:50";;"124.7";"93.0";"128.9";"-1.16";"0.0";"1037.15";"13.07";"0.73";"10.57";"5.98";"3.83"
;;;;;;"09:00";;"122.1";"91.0";"153.4";"-1.19";"0.0";"1037.17";"12.65";"0.82";"10.79";"5.98";"3.74"
;;;;;;"09:10";;"138.5";"88.2";"177.9";"-1.2";"0.0";"1037.12";"12.43";"0.77";"11.19";"6.57";"3.71"
;;;;;;"09:20";;"137.9";"87.3";"201.4";"-1.15";"0.0";"1037.04";"9.56";"0.85";"11.45";"6.27";"4.61"
;;;;;;"09:30";;"142.3";"88.3";"224.4";"-1.12";"0.0";"1037.03";"7.63";"0.52";"11.23";"7.55";"5.23"
;;;;;;"09:40";;"129.4";"87.2";"246.6";"-1.11";"0.0";"1037.04";"11.53";"0.73";"11.36";"5.88";"4.16"
;;;;;;"09:50";;"129.3";"86.0";"268.9";"-1.09";"0.0";"1037.05";"12.74";"0.97";"11.69";"6.57";"4.09"
;;;;;;"10:00";;"127.7";"84.1";"290.5";"-1.01";"0.0";"1037.02";"13.81";"0.79";"12.1";"6.47";"4.04"
;;;;;;"10:10";;"129.9";"82.3";"310.3";"-0.95";"0.0";"1037.02";"15.45";"0.68";"12.5";"5.59";"3.46"
;;;;;;"10:20";;"132.2";"80.2";"329.8";"-0.9";"0.0";"1037.03";"13.43";"0.77";"12.88";"5.78";"3.63"
;;;;;;"10:30";;"132.5";"78.09";"347.0";"-0.82";"0.0";"1036.99";"11.55";"0.5";"13.34";"4.7";"3.23"
;;;;;;"10:40";;"127.6";"75.77";"364.5";"-0.74";"0.0";"1036.88";"14.18";"0.64";"13.79";"6.57";"3.59"
;;;;;;"10:50";;"133.2";"74.71";"379.8";"-0.66";"0.0";"1036.81";"9.9";"0.48";"14.13";"4.41";"3.1"
;;;;;;"11:00";;"131.6";"72.67";"393.0";"-0.56";"0.0";"1036.71";"10.4";"0.53";"14.51";"4.31";"2.72"
;;;;;;"11:10";;"136.5";"72.36";"405.1";"-0.44";"0.0";"1036.58";"9.29";"0.38";"14.79";"3.43";"2.5"
;;;;;;"11:20";;"125.2";"70.86";"416.7";"-0.34";"0.0";"1036.46";"12.82";"0.55";"15.06";"4.41";"2.72"
;;;;;;"11:30";;"121.4";"69.47";"426.3";"-0.25";"0.0";"1036.32";"14.32";"0.76";"15.39";"4.21";"2.29"
;;;;;;"11:40";;"124.1";"68.27";"434.8";"-0.1";"0.0";"1036.08";"16.12";"0.52";"15.79";"4.02";"2.5"
;;;;;;"11:50";;"117.7";"66.87";"441.7";"0.01";"0.0";"1035.84";"14.79";"0.71";"16.09";"4.51";"2.49"
;;;;;;"12:00";;"127.9";"65.89";"447.4";"0.1";"0.0";"1035.66";"8.44";"0.56";"16.3";"4.31";"3.08"
;;;;;;"12:10";;"117.4";"65.14";"449.6";"0.22";"0.0";"1035.53";"13.07";"0.56";"16.59";"4.12";"2.57"
;;;;;;"12:20";;"129.3";"64.12";"452.1";"0.37";"0.0";"1035.4";"12.56";"0.43";"16.94";"3.53";"2.58"
;;;;;;"12:30";;"124.6";"63.83";"454.3";"0.48";"0.0";"1035.27";"16.21";"0.51";"17.11";"3.23";"1.92"
;;;;;;"12:40";;"126.0";"62.27";"454.5";"0.59";"0.0";"1035.16";"13.67";"0.45";"17.57";"3.23";"1.93"
;;;;;;"12:50";;"136.7";"60.82";"452.3";"0.71";"0.0";"1034.91";"17.84";"0.48";"17.89";"3.63";"2.37"
;;;;;;"13:00";;"145.3";"59.83";"449.0";"0.83";"0.0";"1034.73";"8.08";"0.46";"18.07";"4.41";"3.15"
;;;;;;"13:10";;"140.5";"59.83";"443.9";"0.93";"0.0";"1034.6";"10.39";"0.39";"18.05";"3.23";"2.29"
;;;;;;"13:20";;"161.7";"57.95";"436.4";"1.05";"0.0";"1034.56";"8.49";"0.34";"18.47";"2.35";"1.52"
;;;;;;"13:30";;"147.0";"57.44";"427.8";"1.13";"0.0";"1034.47";"4.58";"0.29";"18.72";"1.76";"1.21"
;;;;;;"13:40";;"149.1";"55.13";"415.4";"1.2";"0.0";"1034.41";"18.44";"0.2";"19.26";"1.27";"0.5"
;;;;;;"13:50";;"181.3";"54.62";"402.9";"1.28";"0.0";"1034.33";"4.8";"0.22";"19.56";"0.88";"0.43"
;;;;;;"14:00";;"220.5";"54.33";"387.8";"1.36";"0.0";"1034.28";"36.08";"0.34";"19.97";"1.18";"0.31"
;;;;;;"14:10";;"307.4";"55.14";"372.8";"1.4";"0.0";"1034.18";"0.02";"0.17";"19.93";"0.69";"0.09"
;;;;;;"14:20";;"194.2";"54.84";"358.0";"1.46";"0.0";"1034.06";"51.32";"0.28";"20.03";"1.08";"0.47"
;;;;;;"14:30";;"307.6";"61.52";"340.3";"1.53";"0.0";"1033.95";"12.77";"0.66";"19.72";"3.43";"2.21"
;;;;;;"14:40";;"313.7";"64.82";"323.7";"1.57";"0.0";"1033.88";"10.02";"0.5";"18.95";"4.12";"2.69"
;;;;;;"14:50";;"310.0";"65.35";"303.0";"1.58";"0.0";"1033.83";"8.48";"0.47";"18.59";"4.02";"3.06"
;;;;;;"15:00";;"311.5";"65.23";"282.6";"1.61";"0.0";"1033.8";"8.54";"0.41";"18.47";"3.82";"2.92"
;;;;;;"15:10";;"309.0";"65.85";"261.3";"1.63";"0.0";"1033.76";"12.46";"0.61";"18.38";"4.02";"2.6"
;;;;;;"15:20";;"310.5";"65.74";"238.1";"1.62";"0.0";"1033.78";"13.48";"0.55";"18.4";"3.82";"2.3"
;;;;;;"15:30";;"309.9";"65.71";"215.8";"1.59";"0.0";"1033.75";"14.3";"0.58";"18.56";"3.33";"1.91"
;;;;;;"15:40";;"308.8";"66.41";"191.9";"1.57";"0.0";"1033.73";"13.47";"0.56";"18.68";"3.14";"1.81"
;;;;;;"15:50";;"311.6";"69.09";"167.0";"1.55";"0.0";"1033.63";"7.15";"0.33";"18.39";"3.23";"2.61"
;;;;;;"16:00";;"313.2";"70.99";"144.1";"1.5";"0.0";"1033.53";"6.09";"0.29";"17.95";"3.33";"2.59"
;;;;;;"16:10";;"318.9";"72.67";"120.3";"1.44";"0.0";"1033.47";"10.79";"0.47";"17.72";"3.23";"2.31"
;;;;;;"16:20";;"319.8";"72.76";"97.3";"1.41";"0.0";"1033.4";"8.59";"0.42";"17.52";"2.84";"2.01"
;;;;;;"16:30";;"317.6";"70.83";"73.74";"1.36";"0.0";"1033.27";"6.72";"0.18";"17.71";"2.16";"1.65"
;;;;;;"16:40";;"324.6";"70.46";"53.43";"1.26";"0.0";"1033.19";"3.67";"0.21";"17.71";"1.86";"1.38"
;;;;;;"16:50";;"319.8";"71.71";"18.86";"1.2";"0.0";"1033.1";"0.06";"0.25";"17.33";"1.08";"0.39"
;;;;;;"17:00";;"207.8";"74.54";"10.45";"1.15";"0.0";"1033.1";"45.09";"0.44";"16.75";"1.37";"0.55"
;;;;;;"17:10";;"167.3";"76.88";"5.45";"1.03";"0.0";"1033.09";"9.08";"0.25";"16.26";"1.27";"0.23"
;;;;;;"17:20";;"168.9";"78.4";"2.45";"0.91";"0.0";"1033.08";"16.39";"0.2";"15.76";"1.96";"1.47"
;;;;;;"17:30";;"170.3";"81.7";"0.39";"0.82";"0.0";"1033.1";"2.04";"0.43";"15.24";"1.67";"0.73"
;;;;;;"17:40";;"236.8";"84.6";"0.37";"0.72";"0.0";"1033.13";"17.42";"0.37";"14.8";"1.27";"0.31"
;;;;;;"17:50";;"209.6";"84.3";"0.38";"0.59";"0.0";"1033.12";"7.49";"0.26";"14.67";"1.76";"0.9"
;;;;;;"18:00";;"212.1";"85.3";"0.38";"0.46";"0.0";"1033.14";"9.81";"0.49";"14.46";"1.86";"0.91"
;;;;;;"18:10";;"224.9";"86.7";"0.38";"0.35";"0.0";"1033.14";"0.02";"0.14";"14.14";"0.49";"0.06"
;;;;;;"18:20";;"223.9";"88.7";"0.4";"0.24";"0.0";"1033.18";"2.78";"0.3";"13.79";"1.37";"0.18"
;;;;;;"18:30";;"181.4";"89.8";"0.39";"0.11";"0.0";"1033.19";"18.69";"0.47";"13.58";"1.96";"0.93"
;;;;;;"18:40";;"135.2";"91.1";"0.4";"-0.01";"0.0";"1033.23";"0.1";"0.26";"13.35";"0.88";"0.19"
;;;;;;"18:50";;"203.0";"92.4";"0.4";"-0.12";"0.0";"1033.26";"42.27";"0.28";"13.14";"0.88";"0.17"
;;;;;;"19:00";;"338.9";"94.5";"0.4";"-0.23";"0.0";"1033.18";"9.11";"0.42";"12.77";"1.37";"0.24"
;;;;;;"19:10";;"305.0";"95.7";"0.4";"-0.36";"0.0";"1033.2";"30.73";"0.4";"12.73";"2.45";"1.14"
;;;;;;"19:20";;"279.0";"96.1";"0.4";"-0.47";"0.0";"1033.21";"47.46";"0.55";"12.72";"2.16";"0.99"
;;;;;;"19:30";;"288.7";"95.8";"0.39";"-0.55";"0.0";"1033.2";"19.37";"0.64";"12.75";"2.16";"0.99"
;;;;;;"19:40";;"297.2";"96.4";"0.4";"-0.65";"0.0";"1033.14";"8.86";"0.41";"12.58";"1.47";"0.77"
;;;;;;"19:50";;"315.4";"97.4";"0.41";"-0.75";"0.0";"1033.1";"23.69";"0.41";"12.35";"1.86";"0.99"
;;;;;;"20:00";;"290.2";"98.1";"0.41";"-0.84";"0.0";"1033.07";"15.1";"0.49";"12.23";"1.96";"0.89"
;;;;;;"20:10";;"285.3";"99.2";"0.42";"-0.89";"0.0";"1033.06";"15.63";"0.3";"12.08";"1.96";"1.23"
;;;;;;"20:20";;"290.4";"99.5";"0.4";"-0.94";"0.0";"1033.09";"20.27";"0.41";"12.01";"1.67";"0.8"
;;;;;;"20:30";;"157.8";"99.6";"0.42";"-1.0";"0.0";"1032.98";"34.54";"0.49";"11.9";"2.06";"0.51"
;;;;;;"20:40";;"140.9";"99.7";"0.41";"-1.05";"0.0";"1032.93";"31.03";"1.02";"11.86";"3.82";"1.11"
;;;;;;"20:50";;"151.7";"97.7";"0.4";"-1.07";"0.0";"1032.86";"14.22";"0.74";"12.58";"4.31";"3.1"
;;;;;;"21:00";;"158.5";"92.1";"0.4";"-1.08";"0.0";"1032.85";"9.05";"0.54";"13.51";"5.68";"3.48"
;;;;;;"21:10";;"145.2";"90.9";"0.4";"-1.07";"0.0";"1032.77";"11.97";"0.56";"13.61";"5.68";"4.26"
;;;;;;"21:20";;"153.5";"91.7";"0.39";"-1.07";"0.0";"1032.73";"8.28";"0.64";"13.39";"6.17";"4.62"
;;;;;;"21:30";;"149.4";"91.7";"0.39";"-1.05";"0.0";"1032.63";"7.5";"0.5";"13.3";"6.47";"4.89"
;;;;;;"21:40";;"145.0";"91.0";"0.4";"-1.03";"0.0";"1032.49";"8.88";"0.68";"13.27";"8.04";"5.48"
;;;;;;"21:50";;"145.4";"90.4";"0.39";"-0.99";"0.0";"1032.42";"11.54";"0.82";"13.26";"8.33";"5.68"
;;;;;;"22:00";;"145.4";"90.0";"0.37";"-0.93";"0.0";"1032.43";"8.24";"0.61";"13.23";"6.86";"5.17"
;;;;;;"22:10";;"141.9";"89.3";"0.39";"-0.86";"0.0";"1032.41";"7.69";"0.71";"13.21";"7.25";"5.27"
;;;;;;"22:20";;"148.3";"89.0";"0.39";"-0.79";"0.0";"1032.39";"9.3";"0.62";"13.13";"6.86";"5.27"
;;;;;;"22:30";;"142.1";"88.0";"0.38";"-0.75";"0.0";"1032.38";"10.62";"0.8";"13.15";"7.35";"5.07"
;;;;;;"22:40";;"135.4";"85.0";"0.39";"-0.68";"0.0";"1032.42";"9.98";"0.73";"13.42";"7.94";"5.54"
;;;;;;"22:50";;"134.0";"83.4";"0.37";"-0.57";"0.0";"1032.45";"11.15";"0.69";"13.5";"6.86";"4.53"
;;;;;;"23:00";;"139.4";"84.5";"0.37";"-0.47";"0.0";"1032.45";"10.99";"1.0";"13.33";"6.08";"4.04"
;;;;;;"23:10";;"145.1";"86.5";"0.37";"-0.4";"0.0";"1032.45";"13.23";"0.68";"12.95";"5.68";"4.21"
;;;;;;"23:20";;"138.8";"87.2";"0.37";"-0.29";"0.0";"1032.44";"13.44";"0.66";"12.7";"5.59";"3.77"
;;;;;;"23:30";;"141.7";"85.9";"0.39";"-0.17";"0.0";"1032.37";"14.39";"0.61";"12.8";"5.78";"3.81"
;;;;;;"23:40";;"142.0";"86.5";"0.39";"-0.04";"0.0";"1032.29";"8.29";"0.48";"12.66";"5.88";"4.09"
;;;;;;"23:50";;"141.7";"86.7";"0.39";"0.08";"0.0";"1032.25";"6.89";"0.5";"12.55";"5.78";"4.21"
;;;;"2024-1-25";;"00:00";;"147.2";"86.1";"0.39";"0.21";"0.0";"1032.2";"7.69";"0.4";"12.46";"5.59";"3.96"
;;;;;;"00:10";;"140.8";"88.4";"0.39";"0.33";"0.0";"1032.11";"6.37";"0.58";"12.26";"6.27";"5.05"
;;;;;;"00:20";;"136.0";"88.9";"0.4";"0.45";"0.0";"1031.92";"6.43";"0.51";"12.09";"6.76";"5.66"
;;;;;;"00:30";;"134.3";"84.6";"0.4";"0.59";"0.0";"1031.84";"8.66";"0.68";"12.43";"6.86";"5.22"
;;;;;;"00:40";;"132.5";"85.6";"0.41";"0.7";"0.0";"1031.73";"6.99";"0.69";"12.41";"7.06";"5.58"
;;;;;;"00:50";;"132.2";"83.9";"0.4";"0.83";"0.0";"1031.64";"9.59";"0.61";"12.49";"6.86";"5.01"
;;;;;;"01:00";;"141.4";"84.5";"0.42";"0.96";"0.0";"1031.46";"8.54";"0.64";"12.33";"7.15";"5.4"
;;;;;;"01:10";;"150.1";"84.5";"0.44";"1.07";"0.0";"1031.24";"6.13";"0.53";"12.16";"7.15";"5.78"
;;;;;;"01:20";;"145.7";"83.4";"0.46";"1.18";"0.0";"1031.02";"7.98";"0.73";"12.13";"8.33";"6.44"
;;;;;;"01:30";;"141.4";"79.37";"0.44";"1.3";"0.0";"1030.81";"10.53";"0.63";"12.44";"7.35";"5.52"
;;;;;;"01:40";;"144.0";"78.1";"0.47";"1.4";"0.0";"1030.65";"8.41";"0.61";"12.76";"7.35";"5.65"
;;;;;;"01:50";;"143.4";"80.0";"0.42";"1.49";"0.0";"1030.57";"7.3";"0.52";"12.41";"6.66";"4.94"
;;;;;;"02:00";;"138.6";"79.3";"0.42";"1.57";"0.0";"1030.49";"6.95";"0.46";"12.38";"6.08";"4.82"
;;;;;;"02:10";;"142.6";"77.51";"0.42";"1.65";"0.0";"1030.32";"6.95";"0.59";"12.53";"7.06";"5.62"
;;;;;;"02:20";;"140.5";"73.96";"0.43";"1.71";"0.0";"1030.18";"8.1";"0.64";"12.77";"8.43";"5.6"
;;;;;;"02:30";;"148.4";"71.52";"0.41";"1.78";"0.0";"1030.1";"12.69";"0.72";"13.07";"7.35";"5.34"
;;;;;;"02:40";;"147.0";"66.41";"0.42";"1.83";"0.0";"1030.01";"11.72";"0.82";"13.5";"7.74";"5.29"
;;;;;;"02:50";;"140.3";"59.13";"0.44";"1.88";"0.0";"1029.99";"13.44";"0.82";"14.57";"7.45";"5.05"
;;;;;;"03:00";;"143.2";"60.25";"0.47";"1.9";"0.0";"1029.98";"12.92";"0.6";"14.69";"7.25";"5.61"
;;;;;;"03:10";;"145.5";"59.46";"0.42";"1.94";"0.0";"1029.98";"12.42";"0.98";"14.59";"7.94";"4.98"
;;;;;;"03:20";;"136.1";"55.86";"0.41";"1.94";"0.0";"1029.95";"14.17";"0.87";"14.86";"7.25";"4.56"
;;;;;;"03:30";;"131.9";"48.5";"0.41";"1.95";"0.0";"1029.86";"16.08";"1.09";"16.32";"7.94";"4.41"
;;;;;;"03:40";;"118.6";"48.46";"0.41";"1.94";"0.0";"1029.78";"15.09";"1.31";"16.6";"8.23";"4.63"
;;;;;;"03:50";;"107.6";"49.63";"0.41";"1.92";"0.0";"1029.73";"15.48";"1.18";"16.29";"8.13";"4.78"
;;;;;;"04:00";;"110.4";"49.57";"0.41";"1.89";"0.0";"1029.77";"14.93";"1.15";"16.11";"7.06";"3.94"
;;;;;;"04:10";;"110.0";"49.23";"0.41";"1.83";"0.0";"1029.77";"15.71";"0.95";"16.13";"6.57";"4.14"
;;;;;;"04:20";;"128.0";"46.81";"0.41";"1.79";"0.0";"1029.64";"11.88";"0.92";"16.49";"7.25";"5.05"
;;;;;;"04:30";;"133.7";"46.32";"0.41";"1.74";"0.0";"1029.61";"11.87";"0.87";"16.76";"7.94";"5.16"
;;;;;;"04:40";;"128.7";"44.98";"0.41";"1.69";"0.0";"1029.55";"10.03";"0.87";"17.0";"7.94";"4.79"
;;;;;;"04:50";;"126.0";"44.43";"0.41";"1.6";"0.0";"1029.46";"14.52";"0.92";"17.1";"7.15";"4.76"
;;;;;;"05:00";;"131.1";"44.97";"0.41";"1.53";"0.0";"1029.48";"12.16";"0.83";"17.26";"6.96";"4.37"
;;;;;;"05:10";;"135.0";"46.13";"0.41";"1.45";"0.0";"1029.48";"11.75";"0.99";"16.84";"7.74";"5.59"
;;;;;;"05:20";;"134.6";"46.08";"0.41";"1.37";"0.0";"1029.44";"12.74";"0.71";"16.72";"7.25";"5.38"
;;;;;;"05:30";;"129.1";"43.98";"0.41";"1.24";"0.0";"1029.49";"18.03";"0.69";"17.01";"6.27";"4.44"
;;;;;;"05:40";;"127.6";"43.5";"0.41";"1.14";"0.0";"1029.49";"12.77";"0.94";"17.27";"7.25";"4.14"
;;;;;;"05:50";;"132.2";"43.33";"0.41";"1.02";"0.0";"1029.63";"23.99";"1.07";"17.26";"6.17";"3.5"
;;;;;;"06:00";;"148.1";"46.5";"0.41";"0.9";"0.0";"1029.99";"63.94";"1.25";"16.97";"7.35";"3.14"
;;;;;;"06:10";;"309.8";"74.72";"0.41";"0.76";"0.0";"1030.64";"17.67";"1.08";"15.13";"7.06";"3.8"
;;;;;;"06:20";;"312.0";"90.4";"0.41";"0.65";"0.0";"1031.02";"14.58";"0.98";"13.43";"6.37";"3.87"
;;;;;;"06:30";;"321.2";"93.4";"0.41";"0.49";"0.0";"1031.27";"14.29";"1.04";"12.72";"5.39";"3.33"
;;;;;;"06:40";;"330.8";"93.7";"0.41";"0.34";"0.0";"1031.43";"5.86";"0.58";"12.39";"5.98";"4.38"
;;;;;;"06:50";;"335.9";"92.6";"0.41";"0.21";"0.0";"1031.63";"9.24";"1.05";"12.44";"5.29";"3.37"
;;;;;;"07:00";;"337.2";"92.5";"0.41";"0.09";"0.0";"1031.83";"10.51";"0.39";"12.48";"3.33";"2.36"
;;;;;;"07:10";;"333.4";"94.0";"0.42";"-0.09";"0.0";"1031.89";"12.08";"0.57";"12.44";"2.94";"1.53"
;;;;;;"07:20";;"332.2";"95.0";"0.42";"-0.22";"0.0";"1031.95";"14.94";"0.3";"12.21";"2.45";"1.26"
;;;;;;"07:30";;"339.3";"96.7";"0.92";"-0.33";"0.0";"1032.06";"8.47";"0.14";"11.91";"1.27";"0.8"
;;;;;;"07:40";;"326.3";"98.4";"4.01";"-0.45";"0.0";"1032.21";"11.96";"0.43";"11.7";"2.45";"1.36"
;;;;;;"07:50";;"307.6";"98.3";"9.13";"-0.58";"0.0";"1032.42";"16.38";"0.33";"11.36";"1.18";"0.28"
;;;;;;"08:00";;"247.2";"98.9";"15.81";"-0.69";"0.0";"1032.57";"14.93";"0.36";"11.13";"1.47";"0.76"
;;;;;;"08:10";;"241.5";"99.3";"22.76";"-0.79";"0.0";"1032.62";"4.98";"0.17";"10.9";"0.69";"0.09"
;;;;;;"08:20";;"257.4";"98.7";"30.99";"-0.89";"0.0";"1032.69";"0.03";"0.09";"10.71";"0.39";"0.04"
;;;;;;"08:30";;"257.4";"91.3";"56.54";"-0.95";"0.0";"1032.77";"0.03";"0.11";"10.43";"0.59";"0.04"
;;;;;;"08:40";;"257.4";"88.0";"94.0";"-1.02";"0.0";"1032.77";"0.0";"0.0";"10.48";"0.1";"0.0"
;;;;;;"08:50";;"0.0";"87.0";"115.3";"-1.1";"0.0";"1032.9";"0.0";"0.0";"10.58";"0.0";"0.0"
;;;;;;"09:00";;"257.4";"86.6";"142.9";"-1.17";"0.0";"1033.0";"0.0";"0.01";"10.72";"0.1";"0.0"
;;;;;;"09:10";;"257.4";"85.3";"164.2";"-1.19";"0.0";"1033.08";"0.01";"0.16";"11.04";"0.78";"0.08"
;;;;;;"09:20";;"257.4";"86.1";"188.3";"-1.2";"0.0";"1033.14";"0.03";"0.14";"11.12";"0.59";"0.06"
;;;;;;"09:30";;"257.4";"84.5";"214.4";"-1.23";"0.0";"1033.22";"0.08";"0.23";"11.65";"0.78";"0.18"
;;;;;;"09:40";;"257.4";"82.4";"236.4";"-1.27";"0.0";"1033.41";"0.06";"0.21";"12.03";"0.98";"0.13"
;;;;;;"09:50";;"257.4";"81.3";"251.7";"-1.26";"0.0";"1033.67";"0.09";"0.26";"12.48";"0.98";"0.31"
;;;;;;"10:00";;"257.4";"81.9";"273.6";"-1.22";"0.0";"1033.84";"0.04";"0.31";"12.9";"1.08";"0.26"
;;;;;;"10:10";;"257.4";"81.8";"290.1";"-1.19";"0.0";"1033.97";"0.13";"0.33";"13.7";"1.37";"0.39"
;;;;;;"10:20";;"340.4";"81.3";"313.8";"-1.19";"0.0";"1034.08";"11.91";"0.53";"14.22";"1.57";"0.36"
;;;;;;"10:30";;"152.2";"83.9";"331.9";"-1.16";"0.0";"1034.08";"34.98";"0.4";"14.5";"1.37";"0.59"
;;;;;;"10:40";;"137.7";"84.1";"349.8";"-1.08";"0.0";"1034.11";"0.13";"0.24";"14.81";"0.98";"0.33"
;;;;;;"10:50";;"122.8";"82.6";"369.6";"-1.0";"0.0";"1034.16";"28.45";"0.29";"15.17";"1.08";"0.6"
;;;;;;"11:00";;"49.44";"81.6";"381.4";"-0.96";"0.0";"1034.24";"13.87";"0.28";"15.36";"1.37";"0.12"
;;;;;;"11:10";;"329.6";"80.2";"390.7";"-0.88";"0.0";"1034.25";"15.64";"0.39";"15.87";"2.35";"1.33"
;;;;;;"11:20";;"334.8";"77.77";"403.2";"-0.78";"0.0";"1034.24";"19.08";"0.41";"16.31";"3.14";"1.92"
;;;;;;"11:30";;"328.6";"77.38";"421.9";"-0.67";"0.0";"1034.1";"7.99";"1.05";"16.52";"6.08";"4.39"
;;;;;;"11:40";;"327.7";"78.47";"436.0";"-0.57";"0.0";"1033.96";"10.23";"0.68";"16.3";"5.78";"4.24"
;;;;;;"11:50";;"326.1";"78.64";"443.5";"-0.45";"0.0";"1033.91";"8.22";"0.71";"16.2";"5.78";"4.43"
;;;;;;"12:00";;"326.0";"78.29";"448.8";"-0.32";"0.0";"1033.83";"7.57";"0.7";"16.23";"6.08";"4.56"
;;;;;;"12:10";;"325.5";"77.45";"449.8";"-0.21";"0.0";"1033.73";"8.02";"0.89";"16.34";"6.17";"4.26"
;;;;;;"12:20";;"323.8";"77.33";"454.6";"-0.1";"0.0";"1033.6";"11.63";"0.65";"16.5";"4.9";"3.65"
;;;;;;"12:30";;"330.3";"77.41";"457.1";"0.02";"0.0";"1033.45";"7.66";"0.44";"16.47";"5.29";"3.97"
;;;;;;"12:40";;"327.4";"77.1";"456.0";"0.15";"0.0";"1033.37";"8.31";"0.48";"16.5";"5.59";"4.03"
;;;;;;"12:50";;"330.3";"76.55";"454.4";"0.27";"0.0";"1033.2";"8.69";"0.59";"16.59";"4.7";"3.54"
