Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
09-02-2024;03:40:00.000,"140.363","295.33","2895.589","0","42.51","44.54","0.01","0.636","0","43.13","40.54","0","1.2","0","17.28","17.5","0.712","1.291"
09-02-2024;03:50:00.000,"140.363","295.33","2895.589","0","41.55","44.05","0.01","0.636","0","42.25","39.02","0","1.2","0","17.28","17.48","0.712","1.291"
09-02-2024;04:00:00.000,"140.65","295.33","2895.589","17.07","43.84","42.2","0.01","0.637","0","41.57","37.73","0","1.2","0","17.29","17.48","0.712","1.291"
09-02-2024;04:10:00.000,"142.609","296.16","2895.589","16.75","47.26","43.65","0.01","0.646","16.06","44.96","43.92","0","1.2","0","17.29","17.46","0.712","1.291"
09-02-2024;04:20:00.000,"144.115","302.89","2895.589","0","45.78","45.67","0.01","0.654","0","46.37","46.39","0","1.23","0","17.29","17.44","0.712","1.291"
09-02-2024;04:30:00.000,"144.115","302.89","2895.589","0","44.41","45.22","0.01","0.654","0","45.11","44.56","0","1.23","0","17.28","17.43","0.712","1.291"
09-02-2024;04:40:00.000,"144.115","302.89","2895.589","0","43.25","45","0.01","0.654","0","44.03","42.17","0","1.23","0","17.25","17.4","0.712","1.291"
09-02-2024;04:50:00.000,"144.115","302.89","2895.589","0","42.12","44.44","0.01","0.654","0","42.8","40.17","0","1.23","0","17.21","17.36","0.712","1.291"
09-02-2024;05:00:00.000,"144.115","302.89","2895.589","0","41.36","43.9","0.01","0.654","0","42.22","38.7","0","1.23","0","17.11","17.3","0.712","1.291"
09-02-2024;05:10:00.000,"144.51","302.89","2895.589","16.96","44.18","42.29","0.01","0.656","0","41.6","37.55","0","1.23","0","17.04","17.17","0.712","1.291"
09-02-2024;05:20:00.000,"146.551","304.76","2895.589","16.71","48.24","44.55","0.01","0.666","16.02","45.76","44.48","0","1.23","0","16.99","17.06","0.712","1.291"
09-02-2024;05:30:00.000,"147.781","310.15","2895.589","0","45.86","45.46","0.01","0.672","0","46.51","46.21","0","1.26","0","16.96","17","0.712","1.291"
09-02-2024;05:40:00.000,"147.781","310.15","2895.589","0","44.45","45.51","0.01","0.672","0","45.04","44.18","0","1.26","0","16.94","16.94","0.712","1.291"
09-02-2024;05:50:00.000,"147.781","310.15","2895.589","0","43.33","45.07","0.01","0.672","0","43.94","41.99","0","1.26","0","16.93","16.91","0.712","1.291"
09-02-2024;06:00:00.000,"147.781","310.15","2895.589","0","42.18","44.52","0.01","0.672","0","42.92","40.18","0","1.26","0","16.92","16.87","0.712","1.291"
09-02-2024;06:10:00.000,"147.781","310.15","2895.589","0","41.52","43.94","0.01","0.672","0","42.14","38.61","0","1.26","0","16.89","16.85","0.712","1.291"
09-02-2024;06:20:00.000,"148.612","310.15","2895.589","16.77","45.05","42.38","0.01","0.676","0","41.71","37.57","0","1.26","0","16.88","16.81","0.712","1.291"
09-02-2024;06:30:00.000,"150.977","315.71","2895.589","16.69","49.17","45.29","0.01","0.686","16.13","47.16","45.43","0","1.27","0","16.87","16.8","0.712","1.291"
09-02-2024;06:40:00.000,"151.639","318.14","2895.589","0","45.35","45.35","0.01","0.691","0","46.06","45.89","0","1.29","0","16.83","16.78","0.712","1.291"
09-02-2024;06:50:00.000,"151.639","318.14","2895.589","0","43.99","45.15","0.01","0.691","0","44.55","43.47","0","1.29","0","16.84","16.76","0.712","1.291"
09-02-2024;07:00:00.000,"151.639","318.14","2895.589","0","42.77","44.66","0.01","0.691","0","43.67","41.46","0","1.29","0","16.83","16.76","0.712","1.291"
09-02-2024;07:10:00.000,"151.736","318.14","2895.589","16.84","43.32","42.21","0.01","0.691","0","42.65","39.49","0","1.29","0","16.81","16.76","0.712","1.291"
09-02-2024;07:20:00.000,"153.486","318.14","2895.589","16.85","46.26","42.7","0.01","0.698","0","41.96","38.19","0","1.29","0","16.8","16.78","0.712","1.291"
09-02-2024;07:30:00.000,"155.659","326.89","2895.589","15.51","46.26","45.98","0.01","0.71","0.01","46.55","46.48","0","1.32","0","16.8","16.79","0.712","1.291"
09-02-2024;07:40:00.000,"155.659","326.89","2895.589","0","44.65","45.2","0.01","0.71","0","45.38","45.28","0","1.32","0","16.8","16.8","0.712","1.291"
09-02-2024;07:50:00.000,"155.659","326.89","2895.589","0","43.39","44.87","0.01","0.71","0","44.19","42.6","0","1.32","0","16.81","16.83","0.712","1.291"
09-02-2024;08:00:00.000,"155.659","326.89","2895.589","0","42.39","44.38","0.01","0.71","0","43.23","40.55","0","1.32","0","16.78","16.82","0.712","1.291"
09-02-2024;08:10:00.000,"156.842","326.89","2895.589","16.85","45.5","42.46","0.01","0.715","0","42.63","39.1","0","1.32","0","16.79","16.84","0.712","1.291"
09-02-2024;08:20:00.000,"159.34","334.91","2895.589","16.68","49.65","45.83","0.01","0.726","16","47.92","46.09","0","1.35","0","16.82","16.86","0.712","1.291"
09-02-2024;08:30:00.000,"159.61","335.2","2895.589","0","44.35","44.26","0.01","0.729","0","45.3","45.68","0","1.35","0","16.81","16.88","0.712","1.291"
09-02-2024;08:40:00.000,"159.612","335.2","2895.589","16.68","42.67","43.75","0.01","0.729","0","44.04","42.6","0","1.35","0","16.83","16.92","0.712","1.291"
09-02-2024;08:50:00.000,"161.081","335.2","2895.589","16.86","45.46","42.01","0.01","0.736","0","43.15","40.76","0","1.35","0","16.84","16.93","0.712","1.291"
09-02-2024;09:00:00.000,"163.819","345.39","2895.589","16.68","49.79","45.72","0.01","0.748","16.04","47.83","45.81","0","1.39","0","16.85","16.95","0.712","1.291"
09-02-2024;09:10:00.000,"164.208","346.29","2895.589","0","44.69","44.72","0.01","0.751","0","45.81","45.56","0","1.4","0","16.85","16.96","0.712","1.291"
09-02-2024;09:20:00.000,"164.208","346.29","2895.589","0","43.45","44.66","0.01","0.751","0","44.58","43.29","0","1.4","0","16.89","16.99","0.712","1.291"
09-02-2024;09:30:00.000,"165.005","346.29","2895.589","16.89","44.31","41.85","0.01","0.754","0","43.59","41.28","0","1.4","0","16.89","17.02","0.712","1.291"
09-02-2024;09:40:00.000,"167.441","351.6","2895.589","16.65","48.9","44.89","0.01","0.766","15.88","46.56","44.8","0","1.41","0","16.94","17.07","0.712","1.291"
09-02-2024;09:50:00.000,"168.57","356.3","2895.589","0","45.06","44.87","0.01","0.772","0","45.82","45.81","0","1.44","0","16.95","17.1","0.712","1.291"
09-02-2024;10:00:00.000,"168.57","356.3","2895.589","0","43.71","44.78","0.01","0.772","0","44.46","43.61","0","1.44","0","17.01","17.19","0.712","1.291"
09-02-2024;10:10:00.000,"168.57","356.3","2895.589","0","42.63","44.35","0.01","0.772","0","43.51","41.6","0","1.44","0","17.05","17.23","0.712","1.291"
09-02-2024;10:20:00.000,"169.815","356.3","2895.589","16.79","45.52","42.46","0.01","0.777","0","42.82","39.79","0","1.44","0","17.05","17.24","0.712","1.291"
09-02-2024;10:30:00.000,"172.291","364.19","2895.589","16.7","49.88","46.16","0.01","0.789","16.18","47.97","46.25","0","1.47","0","17.11","17.33","0.712","1.291"
09-02-2024;10:40:00.000,"172.433","364.25","2895.589","0","45.19","45.28","0.01","0.79","0","45.85","45.83","0","1.47","0","17.2","17.44","0.712","1.291"
09-02-2024;10:50:00.000,"172.433","364.25","2895.589","0","43.97","44.94","0.01","0.79","0","44.55","42.92","0","1.47","0","17.28","17.59","0.712","1.291"
09-02-2024;11:00:00.000,"172.433","364.25","2895.589","0","42.84","44.55","0.01","0.79","0","43.63","41.03","0","1.47","0","17.38","17.69","0.712","1.291"
09-02-2024;11:10:00.000,"172.715","364.25","2895.589","16.89","43.82","42.16","0.01","0.791","0","42.94","39.31","0","1.47","0","17.45","17.76","0.712","1.291"
09-02-2024;11:20:00.000,"174.662","365.04","2895.589","16.76","47.44","43.75","0.01","0.8","16.2","44.94","43.86","0","1.47","0","17.52","17.83","0.712","1.291"
09-02-2024;11:30:00.000,"176.299","372.22","2895.589","0","45.81","45.76","0.01","0.809","0","46.27","46.2","0","1.5","0","17.56","17.84","0.712","1.291"
09-02-2024;11:40:00.000,"176.299","372.22","2895.589","0","44.67","45.23","0.01","0.809","0","45.37","44.46","0","1.5","0","17.61","17.89","0.712","1.291"
09-02-2024;11:50:00.000,"176.299","372.22","2895.589","0","43.54","44.97","0.01","0.809","0","44.54","42.17","0","1.5","0","17.67","17.94","0.712","1.291"
09-02-2024;12:00:00.000,"176.299","372.22","2895.589","0","42.58","44.51","0.01","0.809","0","43.42","40.26","0","1.5","0","17.72","17.98","0.712","1.291"
09-02-2024;12:34:32.000,"177.196","372.22","2895.589","16.86","44.95","42.3","0.01","0.812","0","42.99","39.02","0","1.5","0","17.74","17.99","0.712","1.291"
09-02-2024;12:40:00.000,"177.352","372.22","2895.589","0","44.97","45.8","0.01","0.832","0","41.22","36.34","0","1.5","0","18.01","18.34","0.712","1.291"
09-02-2024;13:09:11.000,"177.352","372.22","2895.589","0","43.81","45.4","0.01","0.832","0","40.68","35.69","0","1.5","0","18.12","18.43","0.712","1.291"
09-02-2024;13:10:00.000,"177.352","372.22","2895.589","0","42.13","44.35","0.01","0.832","0","39.5","34.36","0","1.5","0","18.36","18.65","0.712","1.291"
09-02-2024;13:20:00.000,"178.242","372.22","2895.589","16.79","45.25","42.58","0.01","0.835","0","39.06","33.63","0","1.5","0","18.48","18.72","0.712","1.291"
09-02-2024;13:20:21.000,"178.279","372.22","2895.589","16.78","45.49","42.63","0.01","0.836","0","39.06","33.63","0","1.5","0","18.48","18.72","0.712","1.291"
09-02-2024;13:30:00.000,"180.586","377.5","2895.589","16.62","49.48","45.76","0.01","0.846","15.82","47.68","45.9","0","1.52","0","18.6","18.83","0.712","1.291"
09-02-2024;13:40:00.000,"181.004","378.47","2895.589","0","45.35","45.26","0.01","0.85","0","46.27","46.16","0","1.53","0","18.7","18.92","0.712","1.291"
09-02-2024;13:50:00.000,"181.004","378.47","2895.589","0","44.07","45.23","0.01","0.85","0","45.28","44.27","0","1.53","0","18.85","19.07","0.712","1.291"
09-02-2024;14:00:00.000,"181.004","378.47","2895.589","0","43.02","44.81","0.01","0.85","0","44.45","42.58","0","1.53","0","18.99","19.19","0.712","1.291"
09-02-2024;14:10:00.000,"181.004","378.47","2895.589","0","42.28","44.35","0.01","0.85","0","43.56","41","0","1.53","0","19.08","19.24","0.712","1.291"
09-02-2024;14:20:00.000,"181.316","378.47","2895.589","16.88","44.26","42.46","0.01","0.851","0","42.92","39.89","0","1.53","0","19.15","19.27","0.712","1.291"
09-02-2024;14:30:00.000,"183.321","379.28","2895.589","16.81","47.84","44.18","0.01","0.859","15.99","45.42","44.34","0","1.53","0","19.22","19.33","0.712","1.291"
09-02-2024;14:40:00.000,"184.507","384.11","2895.589","0","45.77","45.51","0.01","0.866","0","46.32","46.3","0","1.55","0","19.29","19.38","0.712","1.291"
09-02-2024;14:50:00.000,"184.507","384.11","2895.589","0","44.4","45.51","0.01","0.866","0","45.03","44.28","0","1.55","0","19.33","19.38","0.712","1.291"
