"Date","EE_BC1","EE_BC2","EE_BC3","Q_BC1","T_SAL_BC1","T_ENT_BC1","ET_BC1_Frio","ET_BC1_Calor","Q_BC2","T_SAL_BC2","T_ENT_BC2","ET_BC2_Frio","ET_BC2_Calor","Q_BC3","T_SAL_BC3","T_ENT_BC3","ET_BC3_Frio","ET_BC3_Calor","Q_TER","T_IMP_TER","T_RET_TER","ET_TER_Frio","ET_TER_Calor","EE_TER","EE_BC1_TER","EE_BC2_TER","EE_BC1_actual","ET_BC1_Frio_actual","ET_BC1_Calor_actual","EE_BC2_actual","ET_BC2_Frio_actual","ET_BC2_Calor_actual","EE_BC3_actual","ET_BC3_Frio_actual","ET_BC3_Calor_actual"
2024-04-26 12:50:00,3521.219,24327.379,2931.544,0,46.11,46.19,27,15923,0,46.32,46.07,50,103650,0,15.6,13.49,712,1291,3.16,15.68,15.81,20.619,0,1485.017,7632.165,20922.635,0.0529999999998836,0,1,1.19900000000052,0,10,0.00399999999990541,0,0
2024-04-26 13:00:00,3521.219,24327.379,2931.548,0,45.05,45.96,27,15923,0,45.55,43.96,50,103650,0,15.79,13.62,712,1291,0.01,15.93,16.31,20.619,0,1485.037,7632.165,20922.635,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 13:10:00,3521.219,24327.379,2931.552,0,44.16,45.53,27,15923,0,44.6,42.11,50,103650,0,15.83,13.77,712,1291,2.98,16.09,15.96,20.619,0,1485.058,7632.166,20922.635,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 13:20:00,3521.219,24327.379,2931.556,0,43.42,45.14,27,15923,0,43.86,40.63,50,103650,0,15.94,13.9,712,1291,0.95,16.06,16.09,20.619,0,1485.079,7632.166,20922.635,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 13:30:00,3521.219,24334.84,2931.56,0,42.71,44.7,27,15923,16.33,44.63,42.39,50,103680,0,16.04,14.01,712,1291,2.19,9.87,15.61,20.62,0,1485.103,7632.166,20922.682,0,0,0,7.46099999999933,0,30,0.00399999999990541,0,0
2024-04-26 13:40:00,3522.228,24357.109,2931.565,16.76,47.59,45.53,27,15926,15.95,48.79,45.73,50,103770,0,16.19,14.14,712,1291,10.95,9.51,16.05,20.629,0,1485.135,7632.227,20922.754,1.00900000000001,0,3,22.2690000000002,0,90,0.00500000000010914,0,0
2024-04-26 13:50:00,3522.676,24364.43,2931.569,0,45.95,45.84,27,15929,0,45.97,45.86,50,103810,0,16.05,14.26,712,1291,4.26,15.74,16.11,20.636,0,1485.163,7632.257,20922.787,0.447999999999865,0,3,7.32099999999991,0,40,0.00399999999990541,0,0
2024-04-26 14:00:00,3522.676,24364.43,2931.573,0,44.73,45.56,27,15929,0,45.02,44.16,50,103810,0,15.88,14.36,712,1291,0.01,16.12,16.34,20.636,0,1485.184,7632.257,20922.787,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 14:10:00,3522.676,24364.43,2931.577,0,43.82,45.17,27,15929,0,44.02,42.12,50,103810,0,15.79,14.47,712,1291,2.98,16.26,16.18,20.636,0,1485.204,7632.258,20922.787,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 14:20:00,3522.676,24364.43,2931.581,0,43.01,44.75,27,15929,3.28,43.25,40.44,50,103810,0,15.82,14.55,712,1291,1.78,16.15,16.18,20.636,0,1485.225,7632.258,20922.789,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 14:30:00,3522.787,24378.949,2931.585,16.76,44.27,43.14,27,15929,16.17,46.22,43.05,50,103870,0,15.95,14.64,712,1291,9.23,12.3,15.91,20.64,0,1485.247,7632.274,20922.859,0.110999999999876,0,0,14.5190000000002,0,60,0.00399999999990541,0,0
2024-04-26 14:40:00,3524.116,24401.039,2931.589,16.71,47.3,46.79,27,15935,16.14,48.97,46.8,50,103960,0,16.07,14.71,712,1291,10.73,10.6,16.11,20.651,0,1485.275,7632.345,20922.932,1.32900000000018,0,6,22.0900000000001,0,90,0.00399999999990541,0,0
2024-04-26 14:50:00,3524.116,24401.039,2931.593,0,45.94,46.41,27,15935,0,46.04,45.84,50,103970,0,16.03,14.78,712,1291,0.68,15.87,16.21,20.653,0,1485.295,7632.348,20922.939,0,0,0,0,0,10,0.00399999999990541,0,0
2024-04-26 15:00:00,3524.116,24401.039,2931.597,0,44.57,46.03,27,15935,0,44.83,43.3,50,103970,0,16.03,14.84,712,1291,3.09,16.56,16.61,20.653,0,1485.316,7632.349,20922.939,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 15:10:00,3524.116,24401.039,2931.601,0,43.67,45.59,27,15935,0,43.94,41.46,50,103970,0,16.02,14.9,712,1291,3.05,16.34,16.15,20.653,0,1485.337,7632.349,20922.939,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 15:20:00,3524.116,24401.039,2931.606,0,42.9,45.14,27,15935,0,43,39.71,50,103970,0,16.17,14.96,712,1291,2.95,16.21,16.1,20.653,0,1485.358,7632.351,20922.939,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-26 15:30:00,3524.134,24413.449,2931.61,16.97,42.61,42.9,27,15935,16.06,45.99,42.89,50,104020,0,16.7,14.99,712,1291,7.36,11.67,16.09,20.656,0,1485.379,7632.359,20923.006,0.0180000000000291,0,0,12.4099999999999,0,50,0.00399999999990541,0,0
2024-04-26 15:40:00,3525.503,24436.479,2931.614,16.62,48.12,45.98,27,15940,16.05,48.92,45.95,50,104120,0,16.81,15.04,712,1291,8.21,9.07,16.6,20.667,0,1485.406,7632.43,20923.076,1.36900000000014,0,5,23.0299999999988,0,100,0.00399999999990541,0,0
2024-04-26 15:50:00,3525.656,24439.33,2931.618,0,46.11,46.32,27,15942,0,46.19,46.05,50,104140,0,16.78,15.12,712,1291,3.97,16.11,16.12,20.671,0,1485.428,7632.445,20923.096,0.152999999999793,0,2,2.85100000000239,0,20,0.00399999999990541,0,0
2024-04-26 16:00:00,3525.656,24439.33,2931.622,0,44.87,46.05,27,15942,0,45.24,43.87,50,104140,0,16.61,15.18,712,1291,3.03,16.55,16.48,20.671,0,1485.448,7632.446,20923.098,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 16:10:00,3525.656,24439.33,2931.626,0,43.83,45.62,27,15942,0,44.24,42.01,50,104140,0,16.66,15.21,712,1291,3.06,16.56,16.5,20.671,0,1485.47,7632.446,20923.098,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 16:20:00,3525.656,24439.33,2931.63,0,43.04,45.18,27,15942,0,43.29,40.19,50,104140,0,16.75,15.27,712,1291,0.01,16.51,16.36,20.671,0,1485.49,7632.447,20923.098,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 16:30:00,3525.656,24442.609,2931.634,0,42.36,44.64,27,15942,16.34,44.27,42.46,50,104150,0,16.98,15.3,712,1291,6.07,13.89,16.24,20.671,0,1485.511,7632.447,20923.125,0,0,0,3.27899999999863,0,10,0.00399999999990541,0,0
2024-04-26 16:40:00,3526.255,24462.459,2931.638,16.68,46.42,44.56,27,15943,16.01,47.7,44.5,50,104230,0,17.07,15.37,712,1291,5.63,7.53,16.54,20.677,0,1485.538,7632.489,20923.195,0.59900000000016,0,1,19.8499999999985,0,80,0.00399999999990541,0,0
2024-04-26 16:50:00,3527.042,24475.559,2931.642,0,46.31,46.05,27,15947,0,46.07,45.94,50,104290,0,16.82,15.45,712,1291,8.06,16.17,16.62,20.687,0,1485.56,7632.533,20923.246,0.786999999999807,0,4,13.1000000000022,0,60,0.00399999999990541,0,0
2024-04-26 17:00:00,3527.042,24475.559,2931.646,0,45.1,45.98,27,15947,0,45.17,44.43,50,104290,0,16.76,15.47,712,1291,0.75,16.72,16.84,20.687,0,1485.581,7632.534,20923.246,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 17:10:00,3527.042,24475.559,2931.65,0,44.02,45.61,27,15947,0,44.25,42.23,50,104290,0,16.65,15.51,712,1291,3.05,16.92,16.77,20.687,0,1485.602,7632.534,20923.246,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 17:20:00,3527.042,24475.559,2931.655,0,43.1,45.11,27,15947,0,43.33,40.46,50,104290,0,16.63,15.53,712,1291,2.71,16.79,16.73,20.687,0,1485.622,7632.535,20923.246,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-26 17:30:00,3527.042,24475.559,2931.659,0,42.38,44.62,27,15947,0,42.52,38.9,50,104290,0,16.76,15.54,712,1291,2.97,16.37,16.22,20.687,0,1485.644,7632.535,20923.248,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 17:40:00,3527.042,24487.539,2931.663,16.64,42.38,42.91,27,15947,16.21,46.01,43.03,50,104340,0,16.74,15.54,712,1291,8.76,12.51,16.13,20.69,0,1485.677,7632.543,20923.311,0,0,0,11.9799999999996,0,50,0.00399999999990541,0,0
2024-04-26 17:50:00,3528.399,24510.619,2931.667,16.67,48.6,46.43,27,15953,16.01,49.75,46.62,50,104440,0,16.92,15.58,712,1291,12.35,11.28,16.82,20.702,0,1485.699,7632.613,20923.383,1.35699999999997,0,6,23.0799999999981,0,100,0.00399999999990541,0,0
2024-04-26 18:00:00,3528.405,24511.879,2931.671,0,45.95,46.34,27,15953,0,46.07,45.95,50,104450,0,16.91,15.58,712,1291,1.56,16.77,16.83,20.704,0,1485.721,7632.623,20923.396,0.00600000000031287,0,0,1.26000000000204,0,10,0.00399999999990541,0,0
2024-04-26 18:10:00,3528.405,24511.879,2931.675,0,44.82,46.17,27,15953,0,45,43.83,50,104450,0,16.78,15.57,712,1291,3.07,16.94,16.84,20.704,0,1485.742,7632.624,20923.396,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 18:20:00,3528.405,24511.879,2931.68,0,43.84,45.72,27,15953,0,43.95,41.79,50,104450,0,16.72,15.6,712,1291,3.07,16.71,16.43,20.704,0,1485.763,7632.624,20923.398,0,0,0,0,0,0,0.00499999999965439,0,0
2024-04-26 18:30:00,3528.405,24511.879,2931.684,0,42.96,45.22,27,15953,0,43.14,40.25,50,104450,0,16.73,15.61,712,1291,2.98,16.45,16.32,20.704,0,1485.783,7632.624,20923.398,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 18:40:00,3528.405,24511.879,2931.688,0,42.34,44.76,27,15953,0,42.46,39.01,50,104450,0,16.64,15.6,712,1291,2.99,16.5,16.53,20.704,0,1485.804,7632.625,20923.398,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 18:50:00,3528.405,24522.74,2931.692,16.65,41.2,42.49,27,15953,16.24,45.36,42.52,50,104500,0,16.58,15.61,712,1291,7.14,12.06,16.51,20.707,0,1485.826,7632.628,20923.459,0,0,0,10.8610000000008,0,50,0.00399999999990541,0,0
2024-04-26 19:00:00,3529.697,24546.01,2931.696,16.73,48.55,46.37,27,15959,16.01,49.71,46.47,50,104600,0,16.57,15.61,712,1291,12.41,11.21,16.7,20.718,0,1485.848,7632.698,20923.529,1.29199999999992,0,6,23.2699999999968,0,100,0.00399999999990541,0,0
2024-04-26 19:10:00,3529.699,24547.229,2931.7,0,46.01,46.39,27,15959,0,45.96,45.82,50,104610,0,16.52,15.6,712,1291,4.04,16.74,16.7,20.721,0,1485.87,7632.708,20923.545,0.00199999999995271,0,0,1.21900000000096,0,10,0.00399999999990541,0,0
2024-04-26 19:20:00,3529.699,24547.229,2931.705,0,44.65,46.05,27,15959,0,44.81,43.81,50,104610,0,16.42,15.57,712,1291,4.03,16.76,16.66,20.721,0,1485.891,7632.708,20923.545,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-26 19:30:00,3529.699,24547.229,2931.709,0,43.7,45.61,27,15959,0,43.8,41.88,50,104610,0,16.38,15.58,712,1291,4.02,16.57,16.51,20.721,0,1485.912,7632.708,20923.547,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 19:40:00,3529.699,24547.229,2931.713,0,42.9,45.15,27,15959,0,42.9,40.06,50,104610,0,16.31,15.56,712,1291,4,16.43,16.4,20.721,0,1485.934,7632.709,20923.547,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 19:50:00,3529.699,24547.229,2931.717,0,42.14,44.61,27,15959,16.25,42.79,42.39,50,104610,0,16.22,15.5,712,1291,4.2,16.35,16.34,20.721,0,1485.955,7632.709,20923.551,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 20:00:00,3529.865,24562.709,2931.721,16.76,44.88,43.55,27,15960,16.1,46.79,43.6,50,104680,0,16.2,15.46,712,1291,10.2,12.15,16.33,20.726,0,1485.977,7632.729,20923.621,0.165999999999713,0,1,15.4799999999996,0,70,0.00399999999990541,0,0
2024-04-26 20:10:00,3530.336,24572.5,2931.725,0,48.98,49.28,27,15962,0,49.62,49.43,50,104720,0,16.13,15.4,712,1291,4.85,16.34,16.43,20.731,0,1485.999,7632.762,20923.662,0.471000000000004,0,2,9.79100000000108,0,40,0.00399999999990541,0,0
2024-04-26 20:20:00,3530.336,24572.5,2931.729,0,47.43,48.77,27,15962,0,48.17,47.59,50,104720,0,16.1,15.35,712,1291,4.06,16.52,16.45,20.731,0,1486.02,7632.763,20923.662,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 20:30:00,3530.336,24572.5,2931.733,0,46.21,48.24,27,15962,0,46.98,45.48,50,104720,0,16.1,15.32,712,1291,3.99,16.43,16.37,20.731,0,1486.042,7632.763,20923.662,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 20:40:00,3530.336,24572.5,2931.738,0,45.35,47.81,27,15962,0,46.04,43.48,50,104720,0,16.1,15.26,712,1291,4.01,16.31,16.29,20.731,0,1486.063,7632.764,20923.662,0,0,0,0,0,0,0.00499999999965439,0,0
2024-04-26 20:50:00,3530.336,24572.5,2931.742,0,44.66,47.32,27,15962,0,45.29,42.14,50,104720,0,16.07,15.21,712,1291,4,16.24,16.22,20.731,0,1486.084,7632.764,20923.662,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 21:00:00,3530.336,24572.5,2931.746,0,43.9,46.79,27,15962,0,44.6,41.02,50,104720,0,16.04,15.17,712,1291,3.98,16.19,16.19,20.731,0,1486.105,7632.764,20923.664,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 21:10:00,3530.336,24572.5,2931.75,0,43.18,46.3,27,15962,0,43.83,39.9,50,104720,0,16,15.15,712,1291,3.94,16.2,16.2,20.731,0,1486.127,7632.765,20923.664,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 21:20:00,3530.336,24572.5,2931.754,0,42.54,45.79,27,15962,0,43.14,38.96,50,104720,0,15.96,15.11,712,1291,3.94,16.18,16.19,20.731,0,1486.148,7632.765,20923.664,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 21:30:00,3530.336,24572.5,2931.759,0,41.8,45.19,27,15962,0,42.54,38.08,50,104720,0,15.94,15.07,712,1291,3.92,16.18,16.17,20.731,0,1486.169,7632.767,20923.664,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-26 21:40:00,3530.336,24572.5,2931.763,0,41.19,44.71,27,15962,0,41.9,37.2,50,104720,0,15.92,15.02,712,1291,3.93,16.18,16.18,20.731,0,1486.191,7632.767,20923.664,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 21:50:00,3530.336,24572.5,2931.767,0,40.59,44.14,27,15962,0,41.28,36.47,50,104720,0,15.9,15.01,712,1291,3.93,16.18,16.19,20.731,0,1486.212,7632.767,20923.666,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 22:00:00,3530.336,24572.5,2931.771,0,40.03,43.64,27,15962,0,40.72,35.52,50,104720,0,15.88,14.97,712,1291,3.91,16.21,16.21,20.731,0,1486.233,7632.768,20923.666,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 22:10:00,3530.336,24572.5,2931.775,0,39.39,43.01,27,15962,0,40.14,34.9,50,104720,0,15.85,14.96,712,1291,3.92,16.2,16.22,20.731,0,1486.255,7632.768,20923.666,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 22:20:00,3530.336,24572.5,2931.779,0,38.85,42.46,27,15962,0,39.6,34.25,50,104720,0,15.8,14.91,712,1291,3.92,16.24,16.24,20.731,0,1486.276,7632.769,20923.668,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 22:30:00,3530.336,24572.5,2931.784,0,38.34,41.96,27,15962,0,39.07,33.6,50,104720,0,15.8,14.89,712,1291,3.92,16.22,16.21,20.731,0,1486.297,7632.769,20923.668,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-26 22:40:00,3530.336,24572.5,2931.788,0,37.83,41.51,27,15962,0,38.53,33.03,50,104720,0,15.76,14.88,712,1291,3.91,16.2,16.21,20.731,0,1486.318,7632.769,20923.668,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 22:50:00,3530.336,24572.5,2931.792,0,37.25,40.97,27,15962,0,38.06,32.47,50,104720,0,15.73,14.87,712,1291,3.94,16.2,16.2,20.731,0,1486.34,7632.77,20923.668,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 23:00:00,3530.336,24572.5,2931.796,0,36.69,40.48,27,15962,0,37.54,31.89,50,104720,0,15.69,14.86,712,1291,3.93,16.22,16.21,20.731,0,1486.361,7632.77,20923.668,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 23:10:00,3530.336,24572.5,2931.8,0,36.27,39.99,27,15962,0,37.1,31.35,50,104720,0,15.62,14.83,712,1291,3.94,16.2,16.2,20.731,0,1486.382,7632.771,20923.67,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-26 23:20:00,3530.336,24572.5,2931.804,0,35.72,39.5,27,15962,0,36.56,30.8,50,104720,0,15.6,14.82,712,1291,3.92,16.22,16.21,20.731,0,1486.404,7632.771,20923.67,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 23:30:00,3530.336,24572.5,2931.809,0,35.25,38.98,27,15962,0,36.07,30.29,50,104720,0,15.59,14.8,712,1291,3.89,16.21,16.23,20.731,0,1486.425,7632.771,20923.67,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-26 23:40:00,3530.336,24572.5,2931.813,0,34.77,38.47,27,15962,0,35.66,29.82,50,104720,0,15.55,14.77,712,1291,3.88,16.24,16.23,20.731,0,1486.446,7632.771,20923.67,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-26 23:50:00,3530.336,24572.5,2931.817,0,34.19,37.98,27,15962,0,35.13,29.19,50,104720,0,15.53,14.76,712,1291,3.91,16.22,16.22,20.731,0,1486.468,7632.771,20923.67,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27,3530.336,24572.5,2931.821,0,33.81,37.54,27,15962,0,34.69,28.78,50,104720,0,15.44,14.72,712,1291,3.88,16.22,16.21,20.731,0,1486.489,7632.772,0,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,20923.672,0,0,0,0,0,0,0,0,0
2024-04-27 00:10:00,3530.336,24572.5,2931.825,0,33.33,37.06,27,15962,0,34.31,28.32,50,104720,0,15.37,14.71,712,1291,3.88,16.21,16.23,20.731,0,1486.51,7632.772,20923.672,0,0,0,0,0,0,0,0,0
2024-04-27 00:20:00,3530.336,24572.5,2931.829,0,32.99,36.59,27,15962,0,33.86,27.85,50,104720,0,15.32,14.68,712,1291,3.9,16.22,16.22,20.731,0,1486.532,7632.772,20923.672,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-27 00:30:00,3530.336,24572.5,2931.834,0,32.57,36.17,27,15962,0,33.49,27.45,50,104720,0,15.23,14.63,712,1291,3.9,16.22,16.24,20.731,0,1486.553,7632.773,20923.672,0,0,0,0,0,0,0.00499999999965439,0,0
2024-04-27 00:40:00,3530.336,24572.5,2931.838,0,32.16,35.71,27,15962,0,33.05,27.01,50,104720,0,15.2,14.58,712,1291,3.89,16.21,16.22,20.731,0,1486.574,7632.773,20923.672,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-27 00:50:00,3530.336,24572.5,2931.842,0,31.76,35.23,27,15962,0,32.69,26.64,50,104720,0,15.22,14.54,712,1291,3.89,16.2,16.23,20.731,0,1486.596,7632.774,20923.674,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 01:00:00,3530.336,24572.5,2931.846,0,31.32,34.77,27,15962,0,32.3,26.26,50,104720,0,15.16,14.5,712,1291,3.9,16.2,16.2,20.731,0,1486.617,7632.774,20923.674,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 01:10:00,3530.336,24572.5,2931.85,0,31.03,34.36,27,15962,0,31.92,25.85,50,104720,0,15.04,14.47,712,1291,3.9,16.22,16.24,20.731,0,1486.638,7632.774,20923.674,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 01:20:00,3530.336,24572.5,2931.855,0,30.64,33.97,27,15962,0,31.59,25.5,50,104720,0,14.98,14.41,712,1291,3.87,16.21,16.23,20.731,0,1486.66,7632.775,20923.674,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-27 01:30:00,3530.336,24572.5,2931.859,0,30.28,33.51,27,15962,0,31.21,25.11,50,104720,0,14.9,14.35,712,1291,3.91,16.2,16.21,20.731,0,1486.681,7632.775,20923.674,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 01:40:00,3530.336,24572.5,2931.863,0,29.86,33.07,27,15962,0,30.79,24.77,50,104720,0,14.8,14.31,712,1291,3.89,16.21,16.22,20.731,0,1486.702,7632.775,20923.676,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 01:50:00,3530.336,24572.5,2931.867,0,29.42,32.66,27,15962,0,30.42,24.42,50,104720,0,14.72,14.23,712,1291,3.89,16.21,16.24,20.732,0,1486.724,7632.776,20923.676,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-27 02:00:00,3530.336,24572.5,2931.871,0,28.99,32.22,27,15962,0,30.03,24.03,50,104720,0,14.68,14.15,712,1291,3.88,16.22,16.22,20.732,0,1486.745,7632.776,20923.676,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 02:10:00,3530.336,24572.5,2931.875,0,28.65,31.81,27,15962,0,29.65,23.7,50,104720,0,14.61,14.12,712,1291,3.92,16.19,16.22,20.732,0,1486.766,7632.777,20923.676,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 02:20:00,3530.336,24572.5,2931.879,0,28.3,31.35,27,15962,0,29.27,23.32,50,104720,0,14.56,14.07,712,1291,3.9,16.19,16.22,20.732,0,1486.787,7632.777,20923.676,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 02:30:00,3530.336,24572.5,2931.884,0,27.89,30.95,27,15962,0,28.91,23.02,50,104720,0,14.5,13.98,712,1291,3.92,16.19,16.22,20.732,0,1486.809,7632.777,20923.678,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-27 02:40:00,3530.336,24572.5,2931.888,0,27.57,30.56,27,15962,0,28.62,22.7,50,104720,0,14.46,13.96,712,1291,3.88,16.2,16.21,20.732,0,1486.83,7632.778,20923.678,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 02:50:00,3530.336,24572.5,2931.892,0,27.23,30.15,27,15962,0,28.22,22.35,50,104720,0,14.43,13.9,712,1291,3.91,16.21,16.22,20.732,0,1486.851,7632.778,20923.678,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 03:00:00,3530.336,24572.5,2931.896,0,26.87,29.79,27,15962,0,27.93,22.02,50,104720,0,14.39,13.84,712,1291,3.88,16.2,16.22,20.732,0,1486.872,7632.779,20923.678,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-27 03:10:00,3530.336,24572.5,2931.9,0,26.52,29.39,27,15962,0,27.59,21.74,50,104720,0,14.32,13.81,712,1291,3.89,16.2,16.23,20.732,0,1486.893,7632.779,20923.678,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 03:20:00,3530.336,24572.5,2931.904,0,26.19,28.98,27,15962,0,27.24,21.41,50,104720,0,14.23,13.76,712,1291,3.88,16.18,16.22,20.732,0,1486.915,7632.779,20923.68,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 03:30:00,3530.336,24572.5,2931.908,0,25.9,28.64,27,15962,0,26.95,21.13,50,104720,0,14.19,13.72,712,1291,3.9,16.19,16.22,20.732,0,1486.936,7632.78,20923.68,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 03:40:00,3530.336,24572.5,2931.912,0,25.59,28.26,27,15962,0,26.63,20.84,50,104720,0,14.13,13.67,712,1291,3.87,16.18,16.22,20.732,0,1486.957,7632.78,20923.68,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 03:50:00,3530.336,24572.5,2931.916,0,25.28,27.91,27,15962,0,26.3,20.53,50,104720,0,14.06,13.63,712,1291,3.88,16.19,16.21,20.732,0,1486.978,7632.781,20923.68,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-27 04:00:00,3530.336,24572.5,2931.92,0,24.95,27.57,27,15962,0,26.03,20.27,50,104720,0,14.02,13.58,712,1291,3.89,16.19,16.21,20.732,0,1486.999,7632.781,20923.68,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 04:10:00,3530.336,24572.5,2931.925,0,24.64,27.2,27,15962,0,25.71,20.03,50,104720,0,13.94,13.55,712,1291,3.89,16.19,16.2,20.732,0,1487.02,7632.781,20923.682,0,0,0,0,0,0,0.00500000000010914,0,0
2024-04-27 04:20:00,3530.336,24572.5,2931.929,0,24.4,26.89,27,15962,0,25.36,19.77,50,104720,0,13.89,13.51,712,1291,3.87,16.18,16.21,20.732,0,1487.042,7632.782,20923.682,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 04:30:00,3530.336,24572.5,2931.933,0,24.12,26.55,27,15962,0,25.11,19.52,50,104720,0,13.81,13.47,712,1291,3.91,16.19,16.22,20.732,0,1487.063,7632.782,20923.682,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 04:40:00,3530.336,24572.5,2931.937,0,23.83,26.23,27,15962,0,24.8,19.27,50,104720,0,13.72,13.42,712,1291,3.92,16.2,16.21,20.732,0,1487.084,7632.783,20923.682,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 04:50:00,3530.336,24572.5,2931.941,0,23.56,25.92,27,15962,0,24.52,19.06,50,104720,0,13.65,13.39,712,1291,3.88,16.2,16.22,20.732,0,1487.105,7632.783,20923.682,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 05:00:00,3530.336,24572.5,2931.945,0,23.3,25.6,27,15962,0,24.24,18.83,50,104720,0,13.61,13.38,712,1291,3.88,16.19,16.22,20.732,0,1487.126,7632.783,20923.684,0,0,0,0,0,0,0.00400000000036016,0,0
2024-04-27 05:10:00,3530.336,24572.5,2931.949,0,23.03,25.3,27,15962,0,24.07,18.61,50,104720,0,13.56,13.34,712,1291,3.87,16.19,16.21,20.732,0,1487.148,7632.784,20923.684,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 05:20:00,3530.336,24572.5,2931.953,0,22.83,25.01,27,15962,0,23.79,18.42,50,104720,0,13.51,13.3,712,1291,3.9,16.19,16.22,20.732,0,1487.169,7632.784,20923.684,0,0,0,0,0,0,0.00399999999990541,0,0
2024-04-27 05:30:00,3530.336,24572.5,2931.958,0,22.61,24.7,27,15962,0,23.55,18.22,50,104720,0,13.44,13.31,712,1291,3.89,16.19,16.22,20.732,0,1487.19,7632.785,20923.684,0,0,0,0,0,0,0.00500000000010914,0,0
