Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor,Q_TER,T_IMP_TER,T_RET_TER,ET_TER_Frio,ET_TER_Calor,EE_TER,EE_BC1_TER,EE_BC2_TER
23-02-2024;05:20:00.000,"1209.686","800.36","2895.589","0","42.44","45.02","0.01","5.645","0","50.36","17.28","0","2.02","0","9.83","11.2","0.712","1.291","30.48","16.21","16.22","4.715","0","860.995","7536.593","20822.387"
23-02-2024;05:30:00.000,"1209.686","800.36","2895.589","0","41.28","44.06","0.01","5.645","0","48.71","16.85","0","2.02","0","9.79","11.17","0.712","1.291","30.44","16.25","16.24","4.715","0","861.366","7536.593","20822.387"
23-02-2024;05:40:00.000,"1209.686","800.36","2895.589","0","40.47","42.93","0.01","5.645","0","47.17","16.44","0","2.02","0","9.77","11.13","0.712","1.291","30.11","16.27","16.25","4.715","0","861.736","7536.594","20822.387"
23-02-2024;05:50:00.000,"1209.686","800.36","2895.589","0","39.6","41.65","0.01","5.645","0","45.52","15.97","0","2.02","0","9.75","11.1","0.712","1.291","30.43","16.29","16.29","4.715","0","862.105","7536.594","20822.389"
23-02-2024;06:00:00.000,"1209.686","800.36","2895.589","0","38.62","40.01","0.01","5.645","0","44.13","15.62","0","2.02","0","9.73","11.06","0.712","1.291","30.24","16.31","16.31","4.715","0","862.475","7536.594","20822.389"
23-02-2024;06:10:00.000,"1209.686","800.36","2895.589","0","37.81","38.66","0.01","5.645","0","42.71","15.25","0","2.02","0","9.73","11.03","0.712","1.291","30.41","16.32","16.31","4.715","0","862.845","7536.595","20822.389"
23-02-2024;06:20:00.000,"1210.005","802.79","2895.589","17.04","43.56","41.83","0.01","5.646","0","65.48","15.02","0","2.02","0","9.44","10.98","0.712","1.291","33.64","15.66","16.34","4.716","0","863.224","7536.622","20822.43"
23-02-2024;06:30:00.000,"1212.097","802.79","2895.589","16.94","47.36","43.45","0.01","5.655","0","60.82","15.03","0","2.02","0","9.36","10.92","0.712","1.291","31.96","14.75","16.34","4.723","0","863.597","7536.692","20822.432"
23-02-2024;06:40:00.000,"1214.323","802.79","2895.589","0.07","46.62","46.5","0.01","5.667","0","57.04","18.95","0","2.02","0","9.31","10.85","0.712","1.291","31.21","16.07","16.29","4.732","0","863.971","7536.74","20822.432"
23-02-2024;06:50:00.000,"1214.323","802.79","2895.589","0","45.1","45.71","0.01","5.667","0","54.48","18.88","0","2.02","0","9.24","10.81","0.712","1.291","30.03","16.13","16.1","4.732","0","864.342","7536.741","20822.432"
23-02-2024;07:00:00.000,"1214.323","802.79","2895.589","0","43.56","45.41","0.01","5.667","0","51.96","18.12","0","2.02","0","9.17","10.72","0.712","1.291","30.08","16.04","16.04","4.732","0","864.708","7536.741","20822.432"
23-02-2024;07:10:00.000,"1214.323","802.79","2895.589","0","42.23","44.6","0.01","5.667","0","50.12","17.6","0","2.02","0","9.14","10.66","0.712","1.291","30.07","16.19","16.2","4.732","0","865.079","7536.742","20822.432"
23-02-2024;07:20:00.000,"1214.323","802.79","2895.589","0","41.44","43.58","0.01","5.667","0","48.56","17.16","0","2.02","0","9.13","10.6","0.712","1.291","22.28","16.21","16.22","4.732","0","865.433","7536.742","20822.434"
23-02-2024;07:30:00.000,"1214.323","802.79","2895.589","0","40.66","42.27","0.01","5.667","0","46.97","16.68","0","2.02","0","9.1","10.55","0.712","1.291","20.21","16.24","16.25","4.732","0","865.755","7536.743","20822.434"
23-02-2024;07:40:00.000,"1214.323","802.79","2895.589","0","39.73","40.71","0.01","5.667","0","45.62","16.3","0","2.02","0","9.11","10.5","0.712","1.291","18.02","16.28","16.29","4.732","0","866.062","7536.743","20822.434"
23-02-2024;07:50:00.000,"1214.323","805.09","2895.589","16.77","40.68","40.91","0.01","5.667","0","44.43","15.94","0","2.02","0","9.1","10.46","0.712","1.291","19.23","15.97","16.27","4.733","0","866.364","7536.75","20822.457"
23-02-2024;08:00:00.000,"1215.98","805.09","2895.589","16.76","45.55","41.89","0.01","5.674","0","61.95","15.83","0","2.02","0","9.06","10.42","0.712","1.291","16.41","13.35","16.24","4.739","0","866.669","7536.82","20822.477"
23-02-2024;08:10:00.000,"1218.962","805.09","2895.589","16.85","49.45","45.15","0.01","5.688","0","58.46","18.36","0","2.02","0","8.91","10.37","0.712","1.291","15.18","12.21","15.7","4.749","0","866.957","7536.886","20822.479"
23-02-2024;08:20:00.000,"1219.49","805.09","2895.589","0","45.51","45.64","0.01","5.691","0","55.51","20.51","0","2.02","0","8.74","10.32","0.712","1.291","21.36","14.26","14.3","4.752","0","867.283","7536.911","20822.479"
23-02-2024;08:30:00.000,"1219.49","805.09","2895.589","0","43.73","45.44","0.01","5.691","0","52.62","19.5","0","2.02","0","8.61","10.24","0.712","1.291","14.61","15.26","15.24","4.752","0","867.577","7536.911","20822.479"
23-02-2024;08:40:00.000,"1219.49","805.09","2895.589","0","42.45","44.82","0.01","5.691","0","50.7","18.86","0","2.02","0","8.59","10.16","0.712","1.291","13.61","15.27","15.27","4.752","0","867.859","7536.913","20822.479"
23-02-2024;08:50:00.000,"1219.49","805.09","2895.589","0","41.65","43.93","0.01","5.691","0","48.93","18.29","0","2.02","0","8.66","10.1","0.712","1.291","13.03","15.39","15.42","4.752","0","868.136","7536.913","20822.479"
23-02-2024;09:00:00.000,"1219.49","805.09","2895.589","0","40.89","42.47","0.01","5.691","0","47.41","17.79","0","2.02","0","8.71","10.04","0.712","1.291","12.15","15.4","15.39","4.752","0","868.412","7536.914","20822.48"
23-02-2024;09:10:00.000,"1219.49","805.09","2895.589","0","40.11","41.22","0.01","5.691","0","46.07","17.32","0","2.02","0","8.71","10.03","0.712","1.291","18.34","14.7","14.71","4.752","0","868.718","7536.914","20822.48"
23-02-2024;09:20:00.000,"1219.49","805.09","2895.589","0","39.15","39.64","0.01","5.691","0","44.55","16.81","0","2.02","0","8.79","10","0.712","1.291","19.81","15.55","15.59","4.753","0","868.999","7536.914","20822.486"
23-02-2024;09:30:00.000,"1220.569","807.42","2895.589","16.91","44.15","41.22","0.01","5.696","0","63.36","16.6","0","2.02","0","8.81","9.99","0.712","1.291","12.83","12.67","15.45","4.756","0","869.287","7536.972","20822.525"
23-02-2024;09:40:00.000,"1223.325","807.42","2895.589","16.88","48.34","43.97","0.01","5.708","0","59.59","17.63","0","2.02","0","8.78","9.99","0.712","1.291","12.89","10.96","15.5","4.766","0","869.573","7537.04","20822.525"
23-02-2024;09:50:00.000,"1224.979","807.42","2895.589","0","46.19","45.92","0.01","5.716","0","56","21.56","0","2.02","0","8.76","9.97","0.712","1.291","13.66","14.86","14.76","4.772","0","869.859","7537.088","20822.525"
23-02-2024;10:00:00.000,"1224.979","807.42","2895.589","0","44.4","45.81","0.01","5.716","0","53.47","20.67","0","2.02","0","8.78","9.97","0.712","1.291","11.47","14.88","14.78","4.773","0","870.131","7537.088","20822.525"
23-02-2024;10:10:00.000,"1224.979","807.42","2895.589","0","43.03","45.12","0.01","5.716","0","51.15","19.88","0","2.02","0","8.75","9.98","0.712","1.291","11.09","14.74","14.77","4.773","0","870.413","7537.089","20822.527"
23-02-2024;10:20:00.000,"1224.979","807.42","2895.589","0","42.08","44.14","0.01","5.716","0","49.51","19.32","0","2.02","0","8.81","9.94","0.712","1.291","13.85","15.25","15.25","4.773","0","870.687","7537.089","20822.527"
23-02-2024;10:30:00.000,"1224.979","807.42","2895.589","0","41.44","42.57","0.01","5.716","0","48.25","18.82","0","2.02","0","8.82","9.96","0.712","1.291","14.15","15.25","15.25","4.773","0","870.959","7537.089","20822.527"
23-02-2024;10:40:00.000,"1224.979","807.42","2895.589","0","40.81","41.28","0.01","5.716","0","46.86","18.25","0","2.02","0","8.93","9.98","0.712","1.291","13.94","15.38","15.41","4.773","0","871.234","7537.09","20822.527"
23-02-2024;10:50:00.000,"1224.979","807.42","2895.589","0","40.14","39.93","0.01","5.716","0","45.81","17.8","0","2.02","0","9.06","10","0.712","1.291","10.41","15.26","15.45","4.773","0","871.505","7537.09","20822.527"
23-02-2024;11:00:00.000,"1224.979","807.42","2895.589","0","39.49","38.51","0.01","5.716","0","44.89","17.39","0","2.02","0","9.15","10.01","0.712","1.291","13.6","15.13","15.09","4.773","0","871.783","7537.091","20822.529"
23-02-2024;11:10:00.000,"1225.776","809.83","2895.589","16.86","41.63","39.13","0.01","5.72","0","64.43","17.12","0","2.02","0","9.4","10.02","0.712","1.291","13.16","12.72","15.16","4.776","0","872.066","7537.14","20822.572"
23-02-2024;11:20:00.000,"1228.454","809.83","2895.589","16.79","46.71","41.77","0.01","5.732","0","60.85","17.73","0","2.02","0","9.91","10.07","0.712","1.291","12.98","10.94","15.41","4.786","0","872.344","7537.21","20822.572"
23-02-2024;11:30:00.000,"1232.247","809.83","2895.589","16.85","49.33","44.32","0.01","5.749","0","57.38","22.28","0","2.02","0","10.15","10.1","0.712","1.291","11.6","10.19","15.53","4.797","0","872.618","7537.282","20822.574"
23-02-2024;11:40:00.000,"1235.928","809.83","2895.589","16.82","50.55","47.06","0.01","5.764","0","54.59","25.08","0","2.02","0","10.27","10.15","0.712","1.291","11.19","11","15.55","4.809","0","872.89","7537.353","20822.574"
23-02-2024;11:50:00.000,"1236.044","809.83","2895.589","0","46.53","46.74","0.01","5.765","0","52.42","25.15","0","2.02","0","10.4","10.17","0.712","1.291","11.81","14.78","14.6","4.81","0","873.155","7537.366","20822.574"
23-02-2024;12:00:00.000,"1236.044","809.83","2895.589","0","44.91","46.45","0.01","5.765","0","50.31","24.07","0","2.02","0","10.55","10.2","0.712","1.291","12.03","15.6","15.65","4.811","0","873.428","7537.366","20822.574"
23-02-2024;12:10:00.000,"1236.044","809.83","2895.589","0","43.83","45.61","0.01","5.765","0","48.77","23.31","0","2.02","0","10.84","10.25","0.712","1.291","11.64","15.6","15.61","4.811","0","873.702","7537.367","20822.574"
23-02-2024;12:20:00.000,"1236.044","809.83","2895.589","0","43.06","44.34","0.01","5.765","0","47.59","22.65","0","2.02","0","11.13","10.32","0.712","1.291","11.56","15.29","15.3","4.811","0","873.972","7537.367","20822.576"
23-02-2024;12:30:00.000,"1236.044","809.83","2895.589","0","42.44","43.22","0.01","5.765","0","46.36","21.99","0","2.02","0","11.23","10.39","0.712","1.291","32.7","15.66","15.67","4.811","0","874.255","7537.368","20822.576"
23-02-2024;12:40:00.000,"1236.044","809.83","2895.589","0","41.8","42.13","0.01","5.765","0","45.24","21.47","0","2.02","0","11.31","10.49","0.712","1.291","32.62","15.8","15.79","4.811","0","874.636","7537.368","20822.576"
23-02-2024;12:50:00.000,"1236.044","809.83","2895.589","0","41.01","40.75","0.01","5.765","0","44.14","20.91","0","2.02","0","11.29","10.59","0.712","1.291","24.06","15.73","15.73","4.811","0","874.997","7537.368","20822.576"
23-02-2024;13:00:00.000,"1236.044","810.85","2895.589","0","40.19","39.43","0.01","5.765","0","42.91","20.37","0","2.02","0","11.16","10.67","0.712","1.291","28.09","15.44","15.82","4.811","0","875.364","7537.369","20822.59"
23-02-2024;13:10:00.000,"1237.316","812.23","2895.589","16.8","45.46","42.39","0.01","5.77","0","63.24","20.09","0","2.02","0","11.3","10.74","0.712","1.291","34.37","14.69","15.82","4.815","0","875.75","7537.435","20822.619"
23-02-2024;13:20:00.000,"1239.979","812.23","2895.589","16.83","48.89","44.8","0.01","5.783","0","59.51","21.31","0","2.02","0","11.55","10.82","0.712","1.291","33.64","14.31","15.8","4.824","0","876.137","7537.497","20822.619"
23-02-2024;13:30:00.000,"1241.937","812.23","2895.589","0","46.61","46.5","0.01","5.792","0","56.4","24.75","0","2.02","0","11.76","10.89","0.712","1.291","33.38","15.63","15.62","4.832","0","876.51","7537.533","20822.621"
23-02-2024;13:40:00.000,"1241.937","812.23","2895.589","0","45.23","46.02","0.01","5.792","0","53.94","23.96","0","2.02","0","11.76","10.96","0.712","1.291","31.38","15.53","15.53","4.832","0","876.877","7537.534","20822.621"
23-02-2024;13:50:00.000,"1241.937","812.23","2895.589","0","43.96","45.43","0.01","5.792","0","51.83","23.2","0","2.02","0","11.81","11.03","0.712","1.291","32.58","15.96","15.99","4.832","0","877.261","7537.534","20822.621"
23-02-2024;14:00:00.000,"1241.937","812.23","2895.589","0","43.09","44.28","0.01","5.792","0","50.51","22.59","0","2.02","0","11.92","11.13","0.712","1.291","31.62","15.92","15.94","4.832","0","877.63","7537.535","20822.621"
23-02-2024;14:10:00.000,"1241.937","812.23","2895.589","0","42.35","42.66","0.01","5.792","0","48.96","21.98","0","2.02","0","12","11.2","0.712","1.291","24.02","15.95","15.94","4.832","0","877.976","7537.535","20822.621"
23-02-2024;14:20:00.000,"1241.937","812.23","2895.589","0","41.68","41.27","0.01","5.792","0","47.63","21.49","0","2.02","0","11.98","11.28","0.712","1.291","32.41","15.89","15.85","4.832","0","878.335","7537.535","20822.623"
23-02-2024;14:30:00.000,"1241.937","812.23","2895.589","0","40.88","39.58","0.01","5.792","0","46.55","21.03","0","2.02","0","12.07","11.36","0.712","1.291","32.42","15.86","15.85","4.832","0","878.713","7537.536","20822.623"
23-02-2024;14:40:00.000,"1241.937","812.23","2895.589","0","40.13","38.06","0.01","5.792","0","45.31","20.57","0","2.02","0","12.15","11.42","0.712","1.291","32.55","15.96","15.97","4.832","0","879.094","7537.536","20822.623"
23-02-2024;14:50:00.000,"1242.049","814.51","2895.589","16.95","42.98","41.66","0.01","5.793","0","64.74","20.22","0","2.02","0","12.25","11.49","0.712","1.291","32.7","15.67","15.98","4.833","0","879.473","7537.551","20822.656"
23-02-2024;15:00:00.000,"1243.9","814.51","2895.589","16.93","46.74","43.09","0.01","5.801","0","61.37","20.1","0","2.02","0","12.11","11.55","0.712","1.291","33.97","14.61","16.01","4.839","0","879.854","7537.623","20822.668"
23-02-2024;15:10:00.000,"1246.641","814.51","2895.589","16.8","49.79","45.91","0.01","5.814","0","58.13","22.48","0","2.02","0","11.86","11.61","0.712","1.291","25.35","13.97","15.87","4.849","0","880.216","7537.676","20822.668"
23-02-2024;15:20:00.000,"1247.155","814.51","2895.589","0","46.12","46.15","0.01","5.817","0","55.46","24","0","2.02","0","11.69","11.64","0.712","1.291","23.86","15.46","15.43","4.851","0","880.557","7537.691","20822.67"
23-02-2024;15:30:00.000,"1247.155","814.51","2895.589","0","44.64","46.06","0.01","5.817","0","52.79","23.04","0","2.02","0","11.56","11.64","0.712","1.291","27.88","15.73","15.7","4.851","0","880.916","7537.691","20822.67"
23-02-2024;15:40:00.000,"1247.155","814.51","2895.589","0","43.28","45.12","0.01","5.817","0","50.94","22.41","0","2.02","0","11.53","11.65","0.712","1.291","32.26","15.86","15.86","4.851","0","881.297","7537.692","20822.67"
23-02-2024;15:50:00.000,"1247.155","814.51","2895.589","0","42.49","43.81","0.01","5.817","0","49.31","21.83","0","2.02","0","11.46","11.65","0.712","1.291","32.27","15.91","15.91","4.851","0","881.675","7537.692","20822.67"
23-02-2024;16:00:00.000,"1247.155","814.51","2895.589","0","41.75","41.98","0.01","5.817","0","47.8","21.21","0","2.02","0","11.46","11.67","0.712","1.291","32.19","15.98","15.98","4.851","0","882.055","7537.693","20822.67"
23-02-2024;16:10:00.000,"1247.155","814.51","2895.589","0","40.91","40.29","0.01","5.817","0","46.45","20.69","0","2.02","0","11.54","11.65","0.712","1.291","31.68","16.03","16.01","4.851","0","882.431","7537.693","20822.672"
23-02-2024;16:20:00.000,"1247.155","814.51","2895.589","0","40.06","38.5","0.01","5.817","0","44.88","20.15","0","2.02","0","11.56","11.65","0.712","1.291","31.28","16.04","16.03","4.851","0","882.808","7537.694","20822.672"
23-02-2024;16:30:00.000,"1247.206","816.78","2895.589","16.98","42.94","41.9","0.01","5.817","0","61.95","19.72","0","2.02","0","11.56","11.65","0.712","1.291","32.87","16.04","16.07","4.852","0","883.188","7537.705","20822.699"
23-02-2024;16:40:00.000,"1248.938","816.78","2895.589","16.81","46.59","43.13","0.01","5.825","0","61.49","19.52","0","2.02","0","11.45","11.65","0.712","1.291","25.49","14.23","15.98","4.858","0","883.533","7537.775","20822.713"
23-02-2024;16:50:00.000,"1251.635","816.78","2895.589","16.87","49.5","45.68","0.01","5.837","0","57.45","21.58","0","2.02","0","11.41","11.65","0.712","1.291","29.3","13.76","15.65","4.867","0","883.904","7537.832","20822.715"
23-02-2024;17:00:00.000,"1252.363","816.78","2895.589","0","45.94","45.95","0.01","5.842","0","54.52","23.3","0","2.02","0","11.31","11.66","0.712","1.291","31.16","15.5","15.4","4.87","0","884.256","7537.851","20822.715"
23-02-2024;17:10:00.000,"1252.363","816.78","2895.589","0","44.27","45.83","0.01","5.842","0","52.17","22.44","0","2.02","0","11.1","11.64","0.712","1.291","31.24","15.57","15.55","4.87","0","884.629","7537.851","20822.715"
23-02-2024;17:20:00.000,"1252.363","816.78","2895.589","0","43.02","45","0.01","5.842","0","49.9","21.68","0","2.02","0","10.91","11.61","0.712","1.291","31.21","15.71","15.72","4.871","0","885.003","7537.852","20822.715"
23-02-2024;17:30:00.000,"1252.363","816.78","2895.589","0","42.25","43.75","0.01","5.842","0","48.34","21.08","0","2.02","0","10.9","11.56","0.712","1.291","30.89","15.81","15.81","4.871","0","885.375","7537.852","20822.715"
23-02-2024;17:40:00.000,"1252.363","816.78","2895.589","0","41.43","42.12","0.01","5.842","0","46.9","20.52","0","2.02","0","10.93","11.53","0.712","1.291","30.86","15.88","15.87","4.871","0","885.749","7537.852","20822.717"
23-02-2024;17:50:00.000,"1252.363","816.78","2895.589","0","40.53","40.55","0.01","5.842","0","45.26","19.93","0","2.02","0","10.95","11.48","0.712","1.291","30.71","15.93","15.93","4.871","0","886.121","7537.853","20822.717"
23-02-2024;18:00:00.000,"1252.363","816.78","2895.589","0","39.58","38.89","0.01","5.842","0","43.84","19.43","0","2.02","0","10.97","11.43","0.712","1.291","30.63","15.96","15.96","4.871","0","886.492","7537.853","20822.717"
23-02-2024;18:10:00.000,"1252.591","819.09","2895.589","16.77","43.67","42.05","0.01","5.842","0","65.2","18.97","0","2.02","0","10.98","11.4","0.712","1.291","33.52","15.47","15.98","4.871","0","886.871","7537.874","20822.756"
23-02-2024;18:20:00.000,"1254.563","819.09","2895.589","16.86","47.22","43.49","0.01","5.851","0","60.47","18.86","0","2.02","0","10.96","11.36","0.712","1.291","31.5","14.49","16","4.878","0","887.244","7537.945","20822.76"
23-02-2024;18:30:00.000,"1257.251","819.09","2895.589","16.87","49.29","46.17","0.01","5.864","0","56.86","21.15","0","2.02","0","10.93","11.32","0.712","1.291","30.83","14.47","15.97","4.888","0","887.616","7537.997","20822.76"
23-02-2024;18:40:00.000,"1257.325","819.09","2895.589","0","45.49","45.89","0.01","5.865","0","53.91","22.1","0","2.02","0","10.93","11.29","0.712","1.291","29.64","15.85","15.82","4.889","0","887.985","7538.004","20822.76"
23-02-2024;18:50:00.000,"1257.325","819.09","2895.589","0","44.12","45.53","0.01","5.865","0","51.73","21.38","0","2.02","0","10.91","11.25","0.712","1.291","29.25","15.75","15.73","4.889","0","888.349","7538.005","20822.76"
