"Date","EE_BC1","EE_BC2","EE_BC3","Q_BC1","T_SAL_BC1","T_ENT_BC1","ET_BC1_Frio","ET_BC1_Calor","Q_BC2","T_SAL_BC2","T_ENT_BC2","ET_BC2_Frio","ET_BC2_Calor","Q_BC3","T_SAL_BC3","T_ENT_BC3","ET_BC3_Frio","ET_BC3_Calor"
"18-04-2024;11:30:00.000",3199.66383333333,20581.3876285714,2926.755,"16.98","43.1","42.57",25,14492,"16.2","45.55","42.51",40,87300,"0","11.06","11.58",712,1291
"18-04-2024;11:40:00.000",3200.37191666667,20590.5433142857,2926.759,"16.96","47.1","44.32",25,14495,"0","44.18","44.09",40,87340,"0","11.06","11.53",712,1291
"18-04-2024;11:50:00.000",3201.08,20599.699,2926.763,"16.47","49.63","46.9",25,14498,"16.08","47.23","46.84",40,87380,"0","11.23","11.54",712,1291
"18-04-2024;12:00:00.000",3201.103,20599.699,2926.767,"0","45.9","46.03",25,14498,"0","46.26","46.15",40,87380,"0","11.34","11.53",712,1291
"18-04-2024;12:10:00.000",3201.103,20599.699,2926.772,"0","44.47","45.79",25,14498,"0","45.08","43.2",40,87380,"0","11.33","11.55",712,1291
"18-04-2024;12:20:00.000",3201.103,20599.699,2926.776,"0","43.45","45.32",25,14498,"0","43.94","39.86",40,87380,"0","11.52","11.58",712,1291
"18-04-2024;12:30:00.000",3201.103,20599.699,2926.78,"0","42.68","44.85",25,14498,"0","43.28","38.16",40,87380,"0","11.72","11.65",712,1291
"18-04-2024;12:40:00.000",3201.103,20599.699,2926.784,"17.14","42.5","42.68",25,14498,"0","42.59","36.76",40,87380,"0","11.78","11.75",712,1291
"18-04-2024;12:50:00.000",3203.0535,20606.8995,2926.788,"16.67","46.75","43.55",25,14504,"16.22","45.18","43.72",40,87410,"0","11.85","11.86",712,1291
"18-04-2024;13:00:00.000",3205.004,20614.1,2926.792,"16.72","49.12","47",25,14510,"0.44","47.07","47.08",40,87440,"0","12.06","11.98",712,1291
"18-04-2024;13:10:00.000",3205.004,20614.1,2926.797,"0","45.67","45.99",25,14516,"0","46.25","46.06",40,87440,"0","12.32","12.09",712,1291
"18-04-2024;13:20:00.000",3205.004,20614.1,2926.801,"0","44.48","45.8",25,14516,"0","45.12","43.26",40,87440,"0","12.44","12.22",712,1291
"18-04-2024;13:30:00.000",3205.004,20614.1,2926.805,"0","43.58","45.36",25,14516,"0","44.12","41.26",40,87440,"0","12.6","12.34",712,1291
"18-04-2024;13:40:00.000",3205.004,20614.1,2926.809,"0","42.75","44.85",25,14516,"0","43.43","39.73",40,87440,"0","12.7","12.46",712,1291
"18-04-2024;13:50:00.000",3205.004,20614.1,2926.813,"0","42.13","44.38",25,14516,"0","42.79","38.51",40,87440,"0","12.7","12.57",712,1291
"18-04-2024;14:00:00.000",3206.888,20620.8645,2926.818,"16.76","46.23","43.14",25,14519.6666666667,"16.31","44.34","43.13",40,87440,"0","12.8","12.69",712,1291
"18-04-2024;14:10:00.000",3208.772,20627.629,2926.822,"16.61","49.63","46.65",25,14523.3333333333,"16.07","47.37","46.72",40,87470,"0","13.06","12.81",712,1291
"18-04-2024;14:20:00.000",3208.812,20627.629,2926.826,"0","45.69","45.71",25,14527,"0","46.15","45.96",40,87500,"0","13.05","12.9",712,1291
"18-04-2024;14:30:00.000",3208.812,20627.629,2926.83,"0","44.37","45.54",25,14530.6666666667,"0","45.01","43.2",40,87500,"0","13.02","13.01",712,1291
"18-04-2024;14:40:00.000",3208.812,20627.629,2926.834,"0","43.43","45.14",25,14534.3333333333,"0","44.01","41.11",40,87500,"0","13.27","13.11",712,1291
"18-04-2024;14:50:00.000",3208.812,20627.629,2926.838,"0","42.66","44.66",25,14538,"0","43.18","39.49",40,87500,"0","13.19","13.22",712,1291
"18-04-2024;15:00:00.000",3210.07566666667,20627.629,2926.842,"16.91","45.11","42.65",25,14541.6666666667,"0","42.47","38.2",40,87500,"0","13.15","13.3",712,1291
"18-04-2024;15:10:00.000",3211.33933333333,20634.384,2926.846,"16.62","49.09","45.57",25,14545.3333333333,"16.07","47.67","45.66",40,87525,"0","13.02","13.36",712,1291
"18-04-2024;15:20:00.000",3212.603,20641.139,2926.85,"0","45.92","45.75",25,14549,"0","46.4","46.31",40,87550,"0","12.93","13.41",712,1291
"18-04-2024;15:30:00.000",3212.603,20641.139,2926.854,"0","44.64","45.67",25,14549,"0","45.05","43.85",40,87550,"0","13.36","13.42",712,1291
"18-04-2024;15:40:00.000",3212.603,20641.139,2926.858,"0","43.56","45.21",25,14549,"0","44.12","41.88",40,87550,"0","13.54","13.44",712,1291
"18-04-2024;15:50:00.000",3212.603,20641.139,2926.862,"0","42.67","44.73",25,14549,"0","43.19","40.14",40,87550,"0","13.42","13.49",712,1291
"18-04-2024;16:00:00.000",3212.603,20641.139,2926.866,"0","42.02","44.22",25,14549,"0","42.43","38.68",40,87550,"0","13.36","13.53",712,1291
"18-04-2024;16:10:00.000",3214.4145,20641.24,2926.871,"16.89","45.53","42.73",25,14554.6666666667,"16.31","42.68","42.61",40,87550,"0","13.27","13.57",712,1291
"18-04-2024;16:20:00.000",3216.226,20648.32,2926.875,"16.76","49.39","46.18",25,14560.3333333333,"16.11","48.18","46.18",40,87580,"0","13.19","13.61",712,1291
"18-04-2024;16:30:00.000",3216.427,20655.4,2926.879,"0","45.95","46.02",25,14566,"0","46.25","46.06",40,87610,"0","13.21","13.65",712,1291
"18-04-2024;16:40:00.000",3216.427,20655.4,2926.883,"0","44.69","45.79",25,14566,"0","45.07","43.7",40,87610,"0","13.41","13.69",712,1291
"18-04-2024;16:50:00.000",3216.427,20655.4,2926.888,"0","43.69","45.35",25,14566,"0","43.99","41.52",40,87610,"0","13.46","13.72",712,1291
"18-04-2024;17:00:00.000",3216.427,20655.4,2926.892,"0","42.78","44.85",25,14566,"0","43.2","39.8",40,87610,"0","13.59","13.76",712,1291
"18-04-2024;17:10:00.000",3216.427,20655.4,2926.896,"16.98","42.05","43.68",25,14566,"0","42.51","38.47",40,87610,"0","13.43","13.76",712,1291
"18-04-2024;17:20:00.000",3218.3095,20662.04,2926.9,"16.76","46.49","43.36",25,14574.5,"16.01","44.58","43.34",40,87640,"0","13.38","13.82",712,1291
"18-04-2024;17:30:00.000",3220.192,20668.68,2926.904,"16.64","47.77","46.85",25,14583,"0.07","46.93","46.86",40,87670,"0","13.68","13.84",712,1291
"18-04-2024;17:40:00.000",3220.192,20668.68,2926.908,"0","45.53","45.76",25,14583,"0","46.13","46.04",40,87670,"0","13.55","13.88",712,1291
"18-04-2024;17:50:00.000",3220.192,20668.68,2926.913,"0","44.33","45.57",25,14583,"0","44.91","43.38",40,87670,"0","13.52","13.93",712,1291
"18-04-2024;18:00:00.000",3220.192,20668.68,2926.917,"0","43.28","45.09",25,14583,"0","43.96","41.54",40,87670,"0","13.63","13.95",712,1291
"18-04-2024;18:10:00.000",3220.192,20668.68,2926.921,"0","42.58","44.66",25,14583,"0","43.12","39.9",40,87670,"0","13.98","13.99",712,1291
"18-04-2024;18:20:00.000",3220.192,20668.68,2926.925,"16.75","42.6","42.94",25,14583,"0","42.47","38.73",40,87670,"0","14.89","14.02",712,1291
"18-04-2024;18:30:00.000",3222.0475,20675.1545,2926.93,"16.76","46.4","43.32",25,14591.5,"16.15","44.7","43.31",40,87670,"0","15.42","14.11",712,1291
"18-04-2024;18:40:00.000",3223.903,20681.629,2926.934,"15.66","46.68","46.44",25,14600,"0.01","46.58","46.55",40,87720,"0","14.81","14.18",712,1291
"18-04-2024;18:50:00.000",3223.903,20681.629,2926.938,"0","45.36","45.63",25,14600,"0","45.67","45.36",40,87720,"0","14.59","14.32",712,1291
"18-04-2024;19:00:00.000",3223.903,20681.629,2926.942,"0","44.1","45.41",25,14600,"0","44.62","42.98",40,87720,"0","14.52","14.41",712,1291
"18-04-2024;19:10:00.000",3223.903,20681.629,2926.946,"0","43.23","45",25,14600,"0","43.68","41.13",40,87720,"0","14.52","14.52",712,1291
"18-04-2024;19:20:00.000",3223.903,20681.629,2926.951,"0","42.56","44.52",25,14600,"0","42.85","39.49",40,87720,"0","14.46","14.61",712,1291
"18-04-2024;19:30:00.000",3223.903,20681.629,2926.955,"0","41.78","43.98",25,14600,"0","42.19","38.35",40,87720,"0","14.49","14.69",712,1291
"18-04-2024;19:40:00.000",3225.7115,20687.914,2926.959,"16.7","46.34","43.23",25,14605.6666666667,"16.25","44.37","43.17",40,87720,"0","14.45","14.72",712,1291
"18-04-2024;19:50:00.000",3227.52,20694.199,2926.963,"16.8","47.59","46.94",25,14611.3333333333,"0.03","46.85","46.89",40,87770,"0","14.35","14.77",712,1291
"18-04-2024;20:00:00.000",3227.52,20694.199,2926.967,"0","45.67","45.93",25,14617,"0","45.94","45.91",40,87770,"0","14.27","14.81",712,1291
"18-04-2024;20:10:00.000",3227.52,20694.199,2926.972,"0","44.5","45.77",25,14617,"0","44.85","43.04",40,87770,"0","14.19","14.82",712,1291
"18-04-2024;20:20:00.000",3227.52,20694.199,2926.976,"0","43.59","45.34",25,14617,"0","43.9","41.2",40,87770,"0","14.16","14.8",712,1291
"18-04-2024;20:30:00.000",3227.52,20694.199,2926.98,"0","42.72","44.82",25,14617,"0","43.05","39.47",40,87770,"0","14.12","14.79",712,1291
"18-04-2024;20:40:00.000",3227.52,20694.199,2926.984,"0","42.1","44.36",25,14617,"0","42.44","38.29",40,87770,"0","14.14","14.77",712,1291
"18-04-2024;20:50:00.000",3227.52,20694.199,2926.988,"0","41.41","43.88",25,14617,"0","41.82","37.37",40,87770,"0","14.14","14.75",712,1291
"18-04-2024;21:00:00.000",3227.52,20694.199,2926.992,"0","40.85","43.4",25,14617,"0","41.15","36.45",40,87770,"0","14.1","14.73",712,1291
"18-04-2024;21:10:00.000",3227.52,20694.199,2926.997,"0","40.28","42.95",25,14617,"0","40.55","35.66",40,87770,"0","14.03","14.7",712,1291
"18-04-2024;21:20:00.000",3227.52,20694.199,2927.001,"0","39.57","42.26",25,14617,"0","39.92","34.86",40,87770,"0","14.01","14.67",712,1291
"18-04-2024;21:30:00.000",3227.52,20694.199,2927.005,"0","39.05","41.8",25,14617,"0","39.41","34.18",40,87770,"0","13.98","14.62",712,1291
"18-04-2024;21:40:00.000",3227.52,20694.199,2927.009,"0","38.47","41.31",25,14617,"0","38.8","33.52",40,87770,"0","13.98","14.54",712,1291
"18-04-2024;21:50:00.000",3227.52,20694.199,2927.013,"0","37.94","40.83",25,14617,"0","38.27","32.79",40,87770,"0","13.99","14.48",712,1291
"18-04-2024;22:00:00.000",3227.52,20694.199,2927.017,"0","37.44","40.4",25,14617,"0","37.71","32.2",40,87770,"0","13.95","14.42",712,1291
"18-04-2024;22:10:00.000",3227.52,20694.199,2927.021,"0","36.85","39.9",25,14617,"0","37.16","31.58",40,87770,"0","13.91","14.36",712,1291
"18-04-2024;22:20:00.000",3227.52,20694.199,2927.026,"0","36.36","39.45",25,14617,"0","36.69","31.04",40,87770,"0","13.9","14.3",712,1291
"18-04-2024;22:30:00.000",3227.52,20694.199,2927.03,"0","35.88","39",25,14617,"0","36.17","30.53",40,87770,"0","13.85","14.21",712,1291
"18-04-2024;22:40:00.000",3227.52,20694.199,2927.034,"0","35.36","38.47",25,14617,"0","35.66","29.97",40,87770,"0","13.82","14.15",712,1291
"18-04-2024;22:50:00.000",3227.52,20694.199,2927.038,"0","34.89","38.03",25,14617,"0","35.24","29.43",40,87770,"0","13.77","14.09",712,1291
"18-04-2024;23:00:00.000",3227.52,20694.199,2927.042,"0","34.38","37.55",25,14617,"0","34.78","28.97",40,87770,"0","13.7","14.01",712,1291
"18-04-2024;23:10:00.000",3227.52,20694.199,2927.047,"0","33.93","37.09",25,14617,"0","34.33","28.41",40,87770,"0","13.68","13.96",712,1291
"18-04-2024;23:20:00.000",3227.52,20694.199,2927.051,"0","33.46","36.69",25,14617,"0","33.83","27.96",40,87770,"0","13.61","13.88",712,1291
"18-04-2024;23:30:00.000",3227.52,20694.199,2927.055,"0","32.95","36.19",25,14617,"0","33.41","27.51",40,87770,"0","13.54","13.81",712,1291
"18-04-2024;23:40:00.000",3227.52,20694.199,2927.059,"0","32.53","35.75",25,14617,"0","32.88","27.03",40,87770,"0","13.49","13.76",712,1291
"18-04-2024;23:50:00.000",3227.52,20694.199,2927.063,"0","32.08","35.3",25,14617,"0","32.49","26.58",40,87770,"0","13.43","13.68",712,1291
"19-04-2024;00:00:00.000",3227.52,20694.199,2927.067,"0","31.57","34.78",25,14617,"0","32.01","26.13",40,87770,"0","13.38","13.63",712,1291
"19-04-2024;00:00:01.000",3227.52,20694.199,2927.069,"undefined","undefined","undefined",25,14617,"undefined","undefined","undefined",40,87770,"undefined","undefined","undefined",712,1291
"19-04-2024;00:10:00.000",3227.52,20694.199,2927.071,"0","31.21","34.38",25,14617,"0","31.63","25.7",40,87770,"0","13.32","13.56",712,1291
"19-04-2024;00:20:00.000",3227.52,20694.199,2927.075,"0","30.65","33.84",25,14617,"0","31.24","25.27",40,87770,"0","13.2","13.46",712,1291
"19-04-2024;00:30:00.000",3227.52,20694.199,2927.08,"0","30.22","33.42",25,14617,"0","30.78","24.79",40,87770,"0","13.14","13.42",712,1291
"19-04-2024;00:40:00.000",3227.52,20694.199,2927.084,"0","29.74","33",25,14617,"0","30.4","24.38",40,87770,"0","13.05","13.33",712,1291
"19-04-2024;00:50:00.000",3227.52,20694.199,2927.088,"0","29.34","32.48",25,14617,"0","29.98","23.93",40,87770,"0","12.97","13.26",712,1291
"19-04-2024;01:00:00.000",3227.52,20694.199,2927.092,"0","28.97","31.98",25,14617,"0","29.57","23.51",40,87770,"0","12.87","13.18",712,1291
"19-04-2024;01:10:00.000",3227.52,20694.199,2927.096,"0","28.41","31.5",25,14617,"0","29.18","23.08",40,87770,"0","12.77","13.11",712,1291
"19-04-2024;01:20:00.000",3227.52,20694.199,2927.1,"0","27.93","31.08",25,14617,"0","28.62","22.63",40,87770,"0","12.67","13.01",712,1291
"19-04-2024;01:30:00.000",3227.52,20694.199,2927.105,"0","27.59","30.65",25,14617,"0","28.29","22.16",40,87770,"0","12.58","12.93",712,1291
"19-04-2024;01:40:00.000",3227.52,20694.199,2927.109,"0","27.22","30.21",25,14617,"0","27.89","21.81",40,87770,"0","12.49","12.85",712,1291
"19-04-2024;01:50:00.000",3227.52,20694.199,2927.113,"0","26.87","29.77",25,14617,"0","27.61","21.46",40,87770,"0","12.42","12.8",712,1291
"19-04-2024;02:00:00.000",3227.52,20694.199,2927.117,"0","26.51","29.34",25,14617,"0","27.15","21.07",40,87770,"0","12.31","12.72",712,1291
"19-04-2024;02:10:00.000",3227.52,20694.199,2927.121,"0","26.19","28.95",25,14617,"0","26.81","20.74",40,87770,"0","12.2","12.63",712,1291
"19-04-2024;02:20:00.000",3227.52,20694.199,2927.126,"0","25.77","28.51",25,14617,"0","26.48","20.39",40,87770,"0","12.12","12.58",712,1291
"19-04-2024;02:30:00.000",3227.52,20694.199,2927.13,"0","25.4","28.1",25,14617,"0","26.14","20.06",40,87770,"0","11.92","12.53",712,1291
"19-04-2024;02:40:00.000",3227.52,20694.199,2927.134,"0","25.04","27.76",25,14617,"0","25.8","19.72",40,87770,"0","11.73","12.5",712,1291
"19-04-2024;02:50:00.000",3227.52,20694.199,2927.138,"0","24.63","27.29",25,14617,"0","25.48","19.38",40,87770,"0","11.53","12.46",712,1291
"19-04-2024;03:00:00.000",3227.52,20694.199,2927.142,"0","24.3","26.94",25,14617,"0","25.09","19.03",40,87770,"0","11.3","12.41",712,1291
"19-04-2024;03:10:00.000",3227.52,20694.199,2927.146,"0","23.93","26.57",25,14617,"0","24.79","18.74",40,87770,"0","11.16","12.41",712,1291
"19-04-2024;03:20:00.000",3227.784,20694.199,2927.151,"17.03","38.8","37.06",25,14617,"0","24.46","18.46",40,87770,"0","11.17","12.36",712,1291
"19-04-2024;03:30:00.000",3229.218,20698.8045,2927.155,"16.74","48.61","44.93",25,14624,"16.2","47.2","45.32",40,87790,"0","11.15","12.32",712,1291
"19-04-2024;03:40:00.000",3230.652,20703.41,2927.159,"0","49.22","49.62",25,14631,"0","49.26","49.45",40,87810,"0","11.08","12.29",712,1291
"19-04-2024;03:50:00.000",3230.652,20703.41,2927.163,"0","47.22","49.05",25,14631,"0","47.4","46.71",40,87810,"0","11.04","12.26",712,1291
"19-04-2024;04:00:00.000",3230.652,20703.41,2927.167,"0","45.82","48.37",25,14631,"0","46.05","44.31",40,87810,"0","10.99","12.23",712,1291
"19-04-2024;04:10:00.000",3230.652,20703.41,2927.171,"0","44.9","47.69",25,14631,"0","44.99","42.1",40,87810,"0","10.99","12.2",712,1291
"19-04-2024;04:20:00.000",3230.652,20703.41,2927.176,"0","43.9","46.95",25,14631,"0","44.1","40.58",40,87810,"0","10.94","12.18",712,1291
"19-04-2024;04:30:00.000",3230.652,20703.41,2927.18,"0","42.89","46.3",25,14631,"0","43.15","39.14",40,87810,"0","10.81","12.14",712,1291
"19-04-2024;04:40:00.000",3230.652,20703.41,2927.184,"0","41.75","45.49",25,14631,"0","42","37.65",40,87810,"0","10.79","12.13",712,1291
"19-04-2024;04:50:00.000",3230.652,20703.41,2927.188,"0","40.77","44.78",25,14631,"0","41.09","36.46",40,87810,"0","10.72","12.12",712,1291
"19-04-2024;05:00:00.000",3230.652,20703.41,2927.192,"0","39.97","44.09",25,14631,"0","40.11","35.28",40,87810,"0","10.7","12.07",712,1291
"19-04-2024;05:10:00.000",3230.652,20703.41,2927.196,"0","39.06","43.33",25,14631,"0","39.29","34.28",40,87810,"0","10.65","12.08",712,1291
"19-04-2024;05:20:00.000",3230.652,20703.41,2927.2,"0","38.25","42.68",25,14631,"0","38.42","33.3",40,87810,"0","10.59","12.06",712,1291
"19-04-2024;05:30:00.000",3230.652,20703.41,2927.204,"0","37.52","42.02",25,14631,"0","37.52","32.27",40,87810,"0","10.61","12.03",712,1291
"19-04-2024;05:40:00.000",3230.652,20703.41,2927.208,"0","36.72","41.29",25,14631,"0","36.73","31.36",40,87810,"0","10.52","11.99",712,1291
"19-04-2024;05:50:00.000",3230.652,20703.41,2927.212,"0","35.97","40.6",25,14631,"0","36","30.36",40,87810,"0","10.42","11.97",712,1291
"19-04-2024;06:00:00.000",3230.652,20703.41,2927.216,"0","35.3","39.76",25,14631,"0","35.13","29.5",40,87810,"0","10.37","11.92",712,1291
"19-04-2024;06:10:00.000",3233.16033333333,20703.41,2927.221,"16.57","36.25","33.07",25,14634.2790697674,"16.04","32.45","32.37",40,87810,"0","10.28","11.87",712,1291
"19-04-2024;06:20:00.000",3235.66866666667,20711.1077272727,2927.225,"16.75","43.3","37.51",25,14637.5581395349,"16.02","41.77","37.85",40,87845.4545454545,"0","10.23","11.83",712,1291
"19-04-2024;06:30:00.000",3238.177,20718.8054545455,2927.229,"16.46","50.41","45.19",25,14640.8372093023,"16","50.16","45.39",40,87880.9090909091,"0","10.11","11.76",712,1291
"19-04-2024;06:40:00.000",3238.633,20726.5031818182,2927.233,"0","45.34","45.47",25,14644.1162790698,"0","45.73","45.76",40,87916.3636363636,"0","10.06","11.69",712,1291
"19-04-2024;06:50:00.000",3238.633,20734.2009090909,2927.238,"0","43.55","45.08",25,14647.3953488372,"0","44.15","43.76",40,87951.8181818182,"0","10.07","11.61",712,1291
"19-04-2024;07:00:00.000",3238.633,20741.8986363636,2927.242,"0","42.31","44.44",25,14650.6744186047,"0","42.79","41.63",40,87987.2727272727,"0","9.96","11.53",712,1291
"19-04-2024;07:10:00.000",3238.633,20749.5963636364,2927.246,"0","41.28","43.8",25,14653.9534883721,"16.45","43.96","41.97",40,88022.7272727273,"0","9.91","11.47",712,1291
"19-04-2024;07:20:00.000",3239.26463888889,20757.2940909091,2927.25,"16.82","46.53","44.25",25,14657.2325581395,"16.12","48.14","44.4",40,88058.1818181818,"0","9.83","11.41",712,1291
"19-04-2024;07:30:00.000",3239.89627777778,20764.9918181818,2927.254,"0","46.17","45.83",25,14660.511627907,"0","45.96","45.89",40,88093.6363636364,"0","9.75","11.34",712,1291
"19-04-2024;07:40:00.000",3240.52791666667,20772.6895454545,2927.258,"0","44.27","45.69",25,14663.7906976744,"0","44.75","44.56",40,88129.0909090909,"0","9.68","11.26",712,1291
"19-04-2024;07:50:00.000",3241.15955555556,20780.3872727273,2927.263,"0","42.51","44.91",25,14667.0697674419,"0","43.19","41.99",40,88164.5454545455,"0","9.6","11.19",712,1291
"19-04-2024;08:00:00.000",3241.79119444444,20788.085,2927.267,"17.08","41.62","42.21",25,14670.3488372093,"16.25","45.38","42.24",40,88200,"0","9.61","11.14",712,1291
"19-04-2024;08:10:00.000",3242.42283333333,20795.7827272727,2927.271,"16.77","47.86","44.94",25,14673.6279069767,"16.06","48.8","44.95",40,88235.4545454545,"0","9.53","11.08",712,1291
"19-04-2024;08:20:00.000",3243.05447222222,20803.4804545455,2927.275,"0","45.66","45.66",25,14676.9069767442,"0","45.85","45.73",40,88270.9090909091,"0","9.5","11",712,1291
"19-04-2024;08:30:00.000",3243.68611111111,20811.1781818182,2927.28,"0","43.98","45.51",25,14680.1860465116,"0","44.39","43.89",40,88306.3636363636,"0","9.51","10.94",712,1291
"19-04-2024;08:40:00.000",3244.31775,20818.8759090909,2927.284,"16.96","43.59","42.08",25,14683.4651162791,"0","43.23","41.74",40,88341.8181818182,"0","9.58","10.88",712,1291
"19-04-2024;08:50:00.000",3244.94938888889,20826.5736363636,2927.288,"16.83","47.23","43.6",25,14686.7441860465,"15.89","45.56","43.69",40,88377.2727272727,"0","9.52","10.81",712,1291
"19-04-2024;09:00:00.000",3245.58102777778,20834.2713636364,2927.292,"16.82","46.75","46.45",25,14690.023255814,"0.01","46.48","46.48",40,88412.7272727273,"0","9.53","10.79",712,1291
"19-04-2024;09:10:00.000",3246.21266666667,20841.9690909091,2927.296,"0","45.08","45.66",25,14693.3023255814,"0","45.64","45.44",40,88448.1818181818,"0","9.56","10.71",712,1291
"19-04-2024;09:20:00.000",3246.84430555556,20849.6668181818,2927.301,"0","43.84","45.15",25,14696.5813953488,"0","44.49","42.8",40,88483.6363636364,"0","9.64","10.7",712,1291
"19-04-2024;09:30:00.000",3247.47594444444,20857.3645454545,2927.305,"16.93","43.96","42.2",25,14699.8604651163,"0","43.59","40.9",40,88519.0909090909,"0","9.72","10.63",712,1291
"19-04-2024;09:40:00.000",3248.10758333333,20865.0622727273,2927.309,"16.75","47.18","43.95",25,14703.1395348837,"16.14","45.78","44.06",40,88554.5454545455,"0","9.79","10.61",712,1291
"19-04-2024;09:50:00.000",3248.73922222222,20872.76,2927.313,"0","46.05","45.87",25,14706.4186046512,"0","46.27","46.05",40,88590,"0","9.91","10.57",712,1291
"19-04-2024;10:00:00.000",3249.37086111111,20872.76,2927.317,"0","44.75","45.33",25,14709.6976744186,"0","45.65","45.06",40,88590,"0","10.09","10.56",712,1291
"19-04-2024;10:10:00.000",3250.0025,20872.76,2927.322,"0","43.53","44.9",25,14712.976744186,"0","44.68","42.19",40,88590,"0","10.21","10.54",712,1291
